Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
BLMR-PT069,Bystial Baldrake,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT070,Sakitama,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT071,Mysterion the Dragon Crown,"('Secret Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT072,Ukiyoe-P.U.N.K. Rising Carp,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT073,Junk Archer,"('Secret Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT074,Draco Berserker of the Tenyi,"('Secret Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT075,Ukiyoe-P.U.N.K. Amazing Dragon,"('Secret Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT076,Madolche Queen Tiaramisu,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT077,Number 92: Heart-eartH Dragon,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT078,Herald of Pure Light,"('Secret Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT079,Number 65: Djinn Buster,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT080,Number 72: Shogi Rook,"('Ultra Rare',)",New,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT081,"Dante, Traveler of the Burning Abyss","('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT082,Stellarknight Constellar Diamond,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT083,Tellarknight Ptolemaeus,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT084,Divine Arsenal AA-ZEUS - Sky Thunder,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT085,I:P Masquerena,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT086,Dark Hole,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT087,Terraforming,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT088,Dimensional Fissure,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT089,Super Polymerization,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT090,Book of Eclipse,"('Secret Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT091,Sky Striker Mobilize - Engage!,"('Secret Rare', 'QCScR')",New artwork,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT092,Mathmech Equation,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT093,Rite of Aramesir,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT094,"Dunnell, the Noble Arms of Light","('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT095,Starlit Papillon,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT096,Zaralaam the Dark Palace,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT097,Forest of Lost Flowers,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT098,Spright Smashers,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT099,Curse of Aramatir,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT100,Macro Cosmos,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT101,Thunder Discharge,"('Ultra Rare',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT102,Welcome Labrynth,"('Secret Rare', 'QCScR')",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT103,The Bystial Lubellion,"('QCScR',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-PT104,Lady Labrynth of the Silver Castle,"('QCScR',)",Reprint,2023-06-22 12:43:57,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP001,Dark Magician the Knight of Dragon Magic,"('Secret Rare', 'QCScR')",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP002,Armed Neos,"('Secret Rare', 'QCScR')",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP003,Assault Synchron,"('Secret Rare', 'QCScR')",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP004,Numbers Last Hope,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP005,Odd-Eyes Rebellion Xyz Dragon,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP006,Rokket Coder,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP007,Extox Hydra,"('Secret Rare', 'QCScR')",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP008,Tri-Edge Master,"('Secret Rare', 'QCScR')",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP009,Daidaratant the Ooze Giant,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP010,"Don't Slip, the Dogs of War","('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP011,RGB Rainbowlution,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP012,Elemental HERO Flame Wingman - Infernal Rage,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP013,Link Decoder,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP014,Courageous Crimson Chevalier Bradamante,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP015,Puppet Pawn,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP016,Puppet Rook,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP017,Promotion,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP018,Battlefield Tragedy,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP019,Black Mamba,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP020,"Urubonus, the Avatar of Malice","('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP021,Lamia,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP022,Viper's Grudge,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP023,"Ghost Lancer, the Underworld Spearman","('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP024,"Ghost Sleeper, the Underworld Princess","('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP025,"Ghost Wyvern, the Underworld Dragon","('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP026,Ghost Fusion,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP027,Xyz Bento,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP028,Performapal Odd-Eyes Butler,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP029,Performapal Odd-Eyes Valet,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP030,Performapal Barokuriboh,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP031,Performapal Classikuriboh,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP032,Arms Regeneration,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP033,Praying Mantis,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP034,Guard Mantis,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP035,Golden Rule,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP036,Duality,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP037,Shadow's Light,"('Secret Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
BLMR-SP038,Protection of the Elements,"('Ultra Rare',)",New,2023-06-22 12:44:07,2023-06-22,Battles of Legend,Booster pack,"('Armed Neos', 'Cattycorn', 'Dark Magician the Knight of Dragon Magic', 'Extox Hydra', 'Ghost Lancer, the Underworld Spearman', 'Odd-Eyes Rebellion Xyz Dragon')",New
