Name,Password,TCG status,Page URL,Artwork,Modification date,Errata,Primary type,Secondary type,Version
Dunames Dark Witch,12493482,Unlimited,https://yugipedia.com/wiki/Dunames_Dark_Witch,"('Edited',)",2022-04-20 12:44:29,"('Type',)",,,Old
Dunames Dark Witch,12493482,Unlimited,https://yugipedia.com/wiki/Dunames_Dark_Witch,"('Edited',)",2022-04-20 12:44:29,"('Type',)",Normal Monster,,New
Dungeon Worm,51228280,Unlimited,https://yugipedia.com/wiki/Dungeon_Worm,,2021-11-07 13:15:38,,,,Old
Dungeon Worm,51228280,Unlimited,https://yugipedia.com/wiki/Dungeon_Worm,,2021-11-07 13:15:38,,Normal Monster,,New
Duoterion,43017476,Unlimited,https://yugipedia.com/wiki/Duoterion,,2022-10-06 17:34:26,,,,Old
Duoterion,43017476,Unlimited,https://yugipedia.com/wiki/Duoterion,,2022-10-06 17:34:26,,Effect Monster,,New
Dupe Frog,46239604,Unlimited,https://yugipedia.com/wiki/Dupe_Frog,,2022-08-13 11:29:06,"('Name',)",,,Old
Dupe Frog,46239604,Unlimited,https://yugipedia.com/wiki/Dupe_Frog,,2022-08-13 11:29:06,"('Name',)",Effect Monster,,New
Dust Knight,35195612,Unlimited,https://yugipedia.com/wiki/Dust_Knight,,2023-01-30 12:22:00,,"('Flip monster',)","('Flip monster',)",Old
Dust Knight,35195612,Unlimited,https://yugipedia.com/wiki/Dust_Knight,,2023-01-30 12:22:00,,Effect Monster,"('Flip monster',)",New
Duza the Meteor Cubic Vessel,20137754,Unlimited,https://yugipedia.com/wiki/Duza_the_Meteor_Cubic_Vessel,,2021-02-28 09:26:10,,,,Old
Duza the Meteor Cubic Vessel,20137754,Unlimited,https://yugipedia.com/wiki/Duza_the_Meteor_Cubic_Vessel,,2021-02-28 09:26:10,,Effect Monster,,New
Dverg of the Nordic Alfar,13455953,Unlimited,https://yugipedia.com/wiki/Dverg_of_the_Nordic_Alfar,,2022-03-09 23:32:48,,,,Old
Dverg of the Nordic Alfar,13455953,Unlimited,https://yugipedia.com/wiki/Dverg_of_the_Nordic_Alfar,,2022-03-09 23:32:48,,Effect Monster,,New
Dwarf Star Dragon Planeter,67310848,Unlimited,https://yugipedia.com/wiki/Dwarf_Star_Dragon_Planeter,,2023-01-03 19:02:11,,,,Old
Dwarf Star Dragon Planeter,67310848,Unlimited,https://yugipedia.com/wiki/Dwarf_Star_Dragon_Planeter,,2023-01-03 19:02:11,,Effect Monster,,New
Dweller in the Depths,46508640,Unlimited,https://yugipedia.com/wiki/Dweller_in_the_Depths,,2020-05-01 10:52:37,,,,Old
Dweller in the Depths,46508640,Unlimited,https://yugipedia.com/wiki/Dweller_in_the_Depths,,2020-05-01 10:52:37,,Effect Monster,,New
Dyna Base,39396763,Unlimited,https://yugipedia.com/wiki/Dyna_Base,,2022-11-18 12:12:07,,,,Old
Dyna Base,39396763,Unlimited,https://yugipedia.com/wiki/Dyna_Base,,2022-11-18 12:12:07,,Effect Monster,,New
Dyna Mondo,73898890,Unlimited,https://yugipedia.com/wiki/Dyna_Mondo,,2023-02-10 15:53:55,,,,Old
Dyna Mondo,73898890,Unlimited,https://yugipedia.com/wiki/Dyna_Mondo,,2023-02-10 15:53:55,,Link Monster,,New
Dyna Tank,75780818,Unlimited,https://yugipedia.com/wiki/Dyna_Tank,,2022-11-18 12:12:13,,,,Old
Dyna Tank,75780818,Unlimited,https://yugipedia.com/wiki/Dyna_Tank,,2022-11-18 12:12:13,,Fusion Monster,,New
"Dyna, Hero Fur Hire",25123713,Unlimited,"https://yugipedia.com/wiki/Dyna,_Hero_Fur_Hire",,2023-01-09 19:11:44,,,,Old
"Dyna, Hero Fur Hire",25123713,Unlimited,"https://yugipedia.com/wiki/Dyna,_Hero_Fur_Hire",,2023-01-09 19:11:44,,Effect Monster,,New
Dynatherium,07409792,Unlimited,https://yugipedia.com/wiki/Dynatherium,,2022-07-24 04:19:17,,,,Old
Dynatherium,07409792,Unlimited,https://yugipedia.com/wiki/Dynatherium,,2022-07-24 04:19:17,,Effect Monster,,New
Dystopia the Despondent,52085072,Unlimited,https://yugipedia.com/wiki/Dystopia_the_Despondent,,2022-05-12 02:17:58,,,,Old
Dystopia the Despondent,52085072,Unlimited,https://yugipedia.com/wiki/Dystopia_the_Despondent,,2022-05-12 02:17:58,,Effect Monster,,New
Eagle Eye,53693416,Unlimited,https://yugipedia.com/wiki/Eagle_Eye,,2020-11-23 03:14:21,"('Name',)",,,Old
Eagle Eye,53693416,Unlimited,https://yugipedia.com/wiki/Eagle_Eye,,2020-11-23 03:14:21,"('Name',)",Effect Monster,,New
Eagle Shark,07500772,Unlimited,https://yugipedia.com/wiki/Eagle_Shark,,2021-11-15 00:13:41,,,,Old
Eagle Shark,07500772,Unlimited,https://yugipedia.com/wiki/Eagle_Shark,,2021-11-15 00:13:41,,Effect Monster,,New
"Eanoc, Sentry of the Ghoti",09416697,Unlimited,"https://yugipedia.com/wiki/Eanoc,_Sentry_of_the_Ghoti",,2022-08-05 22:22:48,,,,Old
"Eanoc, Sentry of the Ghoti",09416697,Unlimited,"https://yugipedia.com/wiki/Eanoc,_Sentry_of_the_Ghoti",,2022-08-05 22:22:48,,Effect Monster,,New
Earth Armor Ninja,22812068,Unlimited,https://yugipedia.com/wiki/Earth_Armor_Ninja,,2020-03-13 23:11:03,,,,Old
Earth Armor Ninja,22812068,Unlimited,https://yugipedia.com/wiki/Earth_Armor_Ninja,,2020-03-13 23:11:03,,Effect Monster,,New
Earth Effigy,53461122,Unlimited,https://yugipedia.com/wiki/Earth_Effigy,,2021-11-07 13:44:53,,,,Old
Earth Effigy,53461122,Unlimited,https://yugipedia.com/wiki/Earth_Effigy,,2021-11-07 13:44:53,,Effect Monster,,New
Earth Golem @Ignister,62111090,Unlimited,https://yugipedia.com/wiki/Earth_Golem_@Ignister,,2022-05-05 16:51:21,,,,Old
Earth Golem @Ignister,62111090,Unlimited,https://yugipedia.com/wiki/Earth_Golem_@Ignister,,2022-05-05 16:51:21,,Fusion Monster,,New
Earthbound Greater Linewalker,45836982,Unlimited,https://yugipedia.com/wiki/Earthbound_Greater_Linewalker,,2022-07-22 00:04:08,,,,Old
Earthbound Greater Linewalker,45836982,Unlimited,https://yugipedia.com/wiki/Earthbound_Greater_Linewalker,,2022-07-22 00:04:08,,Effect Monster,,New
Earthbound Immortal Aslla piscu,10875327,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Aslla_piscu,,2022-08-13 11:30:11,,,,Old
Earthbound Immortal Aslla piscu,10875327,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Aslla_piscu,,2022-08-13 11:30:11,,Effect Monster,,New
Earthbound Immortal Ccapac Apu,46263076,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Ccapac_Apu,,2022-08-13 11:30:22,,,,Old
Earthbound Immortal Ccapac Apu,46263076,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Ccapac_Apu,,2022-08-13 11:30:22,,Effect Monster,,New
Earthbound Immortal Ccarayhua,79798060,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Ccarayhua,,2022-08-13 11:30:48,,,,Old
Earthbound Immortal Ccarayhua,79798060,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Ccarayhua,,2022-08-13 11:30:48,,Effect Monster,,New
Earthbound Immortal Chacu Challhua,69931927,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Chacu_Challhua,,2022-08-13 12:24:09,,,,Old
Earthbound Immortal Chacu Challhua,69931927,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Chacu_Challhua,,2022-08-13 12:24:09,,Effect Monster,,New
Earthbound Immortal Cusillu,33537328,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Cusillu,,2022-08-13 11:31:44,,,,Old
Earthbound Immortal Cusillu,33537328,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Cusillu,,2022-08-13 11:31:44,,Effect Monster,,New
Earthbound Immortal Uru,15187079,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Uru,,2022-08-13 11:32:12,,,,Old
Earthbound Immortal Uru,15187079,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Uru,,2022-08-13 11:32:12,,Effect Monster,,New
Earthbound Immortal Wiraqocha Rasca,41181774,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Wiraqocha_Rasca,,2022-08-13 11:32:31,,,,Old
Earthbound Immortal Wiraqocha Rasca,41181774,Unlimited,https://yugipedia.com/wiki/Earthbound_Immortal_Wiraqocha_Rasca,,2022-08-13 11:32:31,,Effect Monster,,New
Earthbound Linewalker,67987302,Unlimited,https://yugipedia.com/wiki/Earthbound_Linewalker,,2022-07-21 17:13:02,,,,Old
Earthbound Linewalker,67987302,Unlimited,https://yugipedia.com/wiki/Earthbound_Linewalker,,2022-07-21 17:13:02,,Effect Monster,,New
Earthbound Spirit,67105242,Unlimited,https://yugipedia.com/wiki/Earthbound_Spirit,,2021-07-27 14:54:57,"('Name', 'Type')",,,Old
Earthbound Spirit,67105242,Unlimited,https://yugipedia.com/wiki/Earthbound_Spirit,,2021-07-27 14:54:57,"('Name', 'Type')",Normal Monster,,New
Earthquake Giant,61864793,Unlimited,https://yugipedia.com/wiki/Earthquake_Giant,,2020-11-23 03:16:33,,,,Old
Earthquake Giant,61864793,Unlimited,https://yugipedia.com/wiki/Earthquake_Giant,,2020-11-23 03:16:33,,Effect Monster,,New
Eater of Millions,63845230,Unlimited,https://yugipedia.com/wiki/Eater_of_Millions,,2022-04-20 02:51:37,,,,Old
Eater of Millions,63845230,Unlimited,https://yugipedia.com/wiki/Eater_of_Millions,,2022-04-20 02:51:37,,Effect Monster,,New
Ebon High Magician,85551711,Unlimited,https://yugipedia.com/wiki/Ebon_High_Magician,,2022-07-21 23:40:09,,,,Old
Ebon High Magician,85551711,Unlimited,https://yugipedia.com/wiki/Ebon_High_Magician,,2022-07-21 23:40:09,,Xyz Monster,,New
Ebon Illusion Magician,96471335,Unlimited,https://yugipedia.com/wiki/Ebon_Illusion_Magician,,2022-07-21 23:40:13,"('Type',)",,,Old
Ebon Illusion Magician,96471335,Unlimited,https://yugipedia.com/wiki/Ebon_Illusion_Magician,,2022-07-21 23:40:13,"('Type',)",Xyz Monster,,New
Ebon Magician Curran,46128076,Unlimited,https://yugipedia.com/wiki/Ebon_Magician_Curran,,2022-04-20 12:22:44,,,,Old
Ebon Magician Curran,46128076,Unlimited,https://yugipedia.com/wiki/Ebon_Magician_Curran,,2022-04-20 12:22:44,,Effect Monster,,New
Eccentric Boy,16825874,Unlimited,https://yugipedia.com/wiki/Eccentric_Boy,,2021-05-23 01:07:51,,"('Tuner monster',)","('Tuner monster',)",Old
Eccentric Boy,16825874,Unlimited,https://yugipedia.com/wiki/Eccentric_Boy,,2021-05-23 01:07:51,,Effect Monster,"('Tuner monster',)",New
Eclipse Wyvern,51858306,Forbidden,https://yugipedia.com/wiki/Eclipse_Wyvern,,2022-11-04 00:51:48,"('Name',)",,,Old
Eclipse Wyvern,51858306,Forbidden,https://yugipedia.com/wiki/Eclipse_Wyvern,,2022-11-04 00:51:48,"('Name',)",Effect Monster,,New
"Eco, Mystical Spirit of the Forest",04192696,Unlimited,"https://yugipedia.com/wiki/Eco,_Mystical_Spirit_of_the_Forest",,2023-02-16 13:49:30,,,,Old
"Eco, Mystical Spirit of the Forest",04192696,Unlimited,"https://yugipedia.com/wiki/Eco,_Mystical_Spirit_of_the_Forest",,2023-02-16 13:49:30,,Effect Monster,,New
Eda the Sun Magician,96352326,Unlimited,https://yugipedia.com/wiki/Eda_the_Sun_Magician,,2022-09-14 13:17:56,,,,Old
Eda the Sun Magician,96352326,Unlimited,https://yugipedia.com/wiki/Eda_the_Sun_Magician,,2022-09-14 13:17:56,,Effect Monster,,New
Edea the Heavenly Squire,95457011,Unlimited,https://yugipedia.com/wiki/Edea_the_Heavenly_Squire,,2021-12-03 00:29:46,,,,Old
Edea the Heavenly Squire,95457011,Unlimited,https://yugipedia.com/wiki/Edea_the_Heavenly_Squire,,2021-12-03 00:29:46,,Effect Monster,,New
Edge Imp Chain,61173621,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Chain,,2022-11-17 14:32:01,,,,Old
Edge Imp Chain,61173621,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Chain,,2022-11-17 14:32:01,,Effect Monster,,New
Edge Imp Cotton Eater,73240432,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Cotton_Eater,,2022-07-09 01:06:52,,,,Old
Edge Imp Cotton Eater,73240432,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Cotton_Eater,,2022-07-09 01:06:52,,Effect Monster,,New
Edge Imp Frightfuloid,34566435,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Frightfuloid,,2022-08-24 14:27:10,,,,Old
Edge Imp Frightfuloid,34566435,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Frightfuloid,,2022-08-24 14:27:10,,Effect Monster,,New
Edge Imp Sabres,30068120,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Sabres,"('Edited',)",2022-08-24 14:27:00,,,,Old
Edge Imp Sabres,30068120,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Sabres,"('Edited',)",2022-08-24 14:27:00,,Effect Monster,,New
Edge Imp Saw,34688023,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Saw,"('Edited',)",2022-10-11 18:41:48,,,,Old
Edge Imp Saw,34688023,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Saw,"('Edited',)",2022-10-11 18:41:48,,Effect Monster,,New
Edge Imp Scythe,29280589,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Scythe,,2022-09-23 06:07:26,,,,Old
Edge Imp Scythe,29280589,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Scythe,,2022-09-23 06:07:26,,Effect Monster,,New
Edge Imp Tomahawk,97567736,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Tomahawk,"('Edited',)",2022-10-11 18:42:45,,,,Old
Edge Imp Tomahawk,97567736,Unlimited,https://yugipedia.com/wiki/Edge_Imp_Tomahawk,"('Edited',)",2022-10-11 18:42:45,,Effect Monster,,New
Effect Veiler,97268402,Unlimited,https://yugipedia.com/wiki/Effect_Veiler,,2023-01-10 13:44:40,"('Type',)","('Tuner monster',)","('Tuner monster',)",Old
Effect Veiler,97268402,Unlimited,https://yugipedia.com/wiki/Effect_Veiler,,2023-01-10 13:44:40,"('Type',)",Effect Monster,"('Tuner monster',)",New
Egotistical Ape,96914272,Unlimited,https://yugipedia.com/wiki/Egotistical_Ape,,2020-03-13 23:16:07,,"('Tuner monster',)","('Tuner monster',)",Old
Egotistical Ape,96914272,Unlimited,https://yugipedia.com/wiki/Egotistical_Ape,,2020-03-13 23:16:07,,Effect Monster,"('Tuner monster',)",New
Egyptian God Slime,42166000,Unlimited,https://yugipedia.com/wiki/Egyptian_God_Slime,,2023-01-11 12:04:01,,,,Old
Egyptian God Slime,42166000,Unlimited,https://yugipedia.com/wiki/Egyptian_God_Slime,,2023-01-11 12:04:01,,Fusion Monster,,New
"Ehren, Lightsworn Monk",44178886,Unlimited,"https://yugipedia.com/wiki/Ehren,_Lightsworn_Monk",,2022-04-20 13:13:41,,,,Old
"Ehren, Lightsworn Monk",44178886,Unlimited,"https://yugipedia.com/wiki/Ehren,_Lightsworn_Monk",,2022-04-20 13:13:41,,Effect Monster,,New
Ehther the Heavenly Monarch,96570609,Unlimited,https://yugipedia.com/wiki/Ehther_the_Heavenly_Monarch,,2022-04-20 12:25:57,,,,Old
Ehther the Heavenly Monarch,96570609,Unlimited,https://yugipedia.com/wiki/Ehther_the_Heavenly_Monarch,,2022-04-20 12:25:57,,Effect Monster,,New
Eidos the Underworld Squire,59463312,Unlimited,https://yugipedia.com/wiki/Eidos_the_Underworld_Squire,,2021-12-03 00:29:49,,,,Old
Eidos the Underworld Squire,59463312,Unlimited,https://yugipedia.com/wiki/Eidos_the_Underworld_Squire,,2021-12-03 00:29:49,,Effect Monster,,New
Eka the Flame Buddy,35283277,Unlimited,https://yugipedia.com/wiki/Eka_the_Flame_Buddy,,2022-08-05 22:25:15,,,,Old
Eka the Flame Buddy,35283277,Unlimited,https://yugipedia.com/wiki/Eka_the_Flame_Buddy,,2022-08-05 22:25:15,,Effect Monster,,New
El Shaddoll Anoyatyllis,19261966,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Anoyatyllis,,2022-04-20 11:33:01,,,,Old
El Shaddoll Anoyatyllis,19261966,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Anoyatyllis,,2022-04-20 11:33:01,,Fusion Monster,,New
El Shaddoll Apkallone,50907446,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Apkallone,,2022-04-20 02:53:10,,,,Old
El Shaddoll Apkallone,50907446,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Apkallone,,2022-04-20 02:53:10,,Fusion Monster,,New
El Shaddoll Construct,20366274,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Construct,"('Alternate',)",2022-10-29 14:24:42,,,,Old
El Shaddoll Construct,20366274,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Construct,"('Alternate',)",2022-10-29 14:24:42,,Fusion Monster,,New
El Shaddoll Grysta,48424886,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Grysta,,2021-05-07 01:10:07,,,,Old
El Shaddoll Grysta,48424886,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Grysta,,2021-05-07 01:10:07,,Fusion Monster,,New
El Shaddoll Shekhinaga,74822425,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Shekhinaga,,2022-04-20 02:55:58,,,,Old
El Shaddoll Shekhinaga,74822425,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Shekhinaga,,2022-04-20 02:55:58,,Fusion Monster,,New
El Shaddoll Wendigo,74009824,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Wendigo,,2022-04-20 02:50:37,,,,Old
El Shaddoll Wendigo,74009824,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Wendigo,,2022-04-20 02:50:37,,Fusion Monster,,New
El Shaddoll Winda,94977269,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Winda,"('Alternate',)",2022-10-29 14:24:52,,,,Old
El Shaddoll Winda,94977269,Unlimited,https://yugipedia.com/wiki/El_Shaddoll_Winda,"('Alternate',)",2022-10-29 14:24:52,,Fusion Monster,,New
Eldeen,06367785,,https://yugipedia.com/wiki/Eldeen,,2022-04-20 13:15:16,,,,Old
Eldeen,06367785,,https://yugipedia.com/wiki/Eldeen,,2022-04-20 13:15:16,,Normal Monster,,New
Elder Entity N'tss,80532587,Unlimited,https://yugipedia.com/wiki/Elder_Entity_N%27tss,,2022-12-14 11:38:04,,,,Old
Elder Entity N'tss,80532587,Unlimited,https://yugipedia.com/wiki/Elder_Entity_N%27tss,,2022-12-14 11:38:04,,Fusion Monster,,New
Elder Entity Norden,17412721,Forbidden,https://yugipedia.com/wiki/Elder_Entity_Norden,,2021-05-23 00:26:27,,,,Old
Elder Entity Norden,17412721,Forbidden,https://yugipedia.com/wiki/Elder_Entity_Norden,,2021-05-23 00:26:27,,Fusion Monster,,New
Elder of the Six Samurai,61737116,Unlimited,https://yugipedia.com/wiki/Elder_of_the_Six_Samurai,,2020-11-23 03:20:59,,,,Old
Elder of the Six Samurai,61737116,Unlimited,https://yugipedia.com/wiki/Elder_of_the_Six_Samurai,,2020-11-23 03:20:59,,Effect Monster,,New
Eldlich the Golden Lord,95440946,Unlimited,https://yugipedia.com/wiki/Eldlich_the_Golden_Lord,"('Alternate', 'Edited')",2023-02-11 11:38:59,,,,Old
Eldlich the Golden Lord,95440946,Unlimited,https://yugipedia.com/wiki/Eldlich_the_Golden_Lord,"('Alternate', 'Edited')",2023-02-11 11:38:59,,Effect Monster,,New
Eldlich the Mad Golden Lord,74889525,Unlimited,https://yugipedia.com/wiki/Eldlich_the_Mad_Golden_Lord,,2022-08-24 04:20:06,,,,Old
Eldlich the Mad Golden Lord,74889525,Unlimited,https://yugipedia.com/wiki/Eldlich_the_Mad_Golden_Lord,,2022-08-24 04:20:06,,Fusion Monster,,New
Electric Jellyfish,95824983,Unlimited,https://yugipedia.com/wiki/Electric_Jellyfish,,2022-06-16 17:30:40,,,,Old
Electric Jellyfish,95824983,Unlimited,https://yugipedia.com/wiki/Electric_Jellyfish,,2022-06-16 17:30:40,,Effect Monster,,New
Electric Lizard,55875323,Unlimited,https://yugipedia.com/wiki/Electric_Lizard,,2022-08-14 07:45:20,,,,Old
Electric Lizard,55875323,Unlimited,https://yugipedia.com/wiki/Electric_Lizard,,2022-08-14 07:45:20,,Effect Monster,,New
Electric Snake,11324436,Unlimited,https://yugipedia.com/wiki/Electric_Snake,,2022-04-20 23:45:17,"('Name',)",,,Old
Electric Snake,11324436,Unlimited,https://yugipedia.com/wiki/Electric_Snake,,2022-04-20 23:45:17,"('Name',)",Effect Monster,,New
Electric Virus,24725825,Unlimited,https://yugipedia.com/wiki/Electric_Virus,,2021-11-07 13:45:11,"('Name',)",,,Old
Electric Virus,24725825,Unlimited,https://yugipedia.com/wiki/Electric_Virus,,2021-11-07 13:45:11,"('Name',)",Effect Monster,,New
Electromagnetic Bagworm,07914843,Unlimited,https://yugipedia.com/wiki/Electromagnetic_Bagworm,,2020-11-23 03:22:00,"('Type',)","('Flip monster',)","('Flip monster',)",Old
Electromagnetic Bagworm,07914843,Unlimited,https://yugipedia.com/wiki/Electromagnetic_Bagworm,,2020-11-23 03:22:00,"('Type',)",Effect Monster,"('Flip monster',)",New
Electromagnetic Turtle,34710660,Unlimited,https://yugipedia.com/wiki/Electromagnetic_Turtle,,2021-11-01 01:03:18,"('Type',)",,,Old
Electromagnetic Turtle,34710660,Unlimited,https://yugipedia.com/wiki/Electromagnetic_Turtle,,2021-11-01 01:03:18,"('Type',)",Effect Monster,,New
Elegy the Melodious Diva,79514956,Unlimited,https://yugipedia.com/wiki/Elegy_the_Melodious_Diva,,2022-04-20 12:14:08,,,,Old
Elegy the Melodious Diva,79514956,Unlimited,https://yugipedia.com/wiki/Elegy_the_Melodious_Diva,,2022-04-20 12:14:08,,Effect Monster,,New
Element Doom,23118924,Unlimited,https://yugipedia.com/wiki/Element_Doom,,2020-11-23 03:22:32,,,,Old
Element Doom,23118924,Unlimited,https://yugipedia.com/wiki/Element_Doom,,2020-11-23 03:22:32,,Effect Monster,,New
Element Dragon,30314994,Unlimited,https://yugipedia.com/wiki/Element_Dragon,,2020-11-23 03:22:37,,,,Old
Element Dragon,30314994,Unlimited,https://yugipedia.com/wiki/Element_Dragon,,2020-11-23 03:22:37,,Effect Monster,,New
Element Magician,65260293,Unlimited,https://yugipedia.com/wiki/Element_Magician,,2022-04-20 02:50:10,,,,Old
Element Magician,65260293,Unlimited,https://yugipedia.com/wiki/Element_Magician,,2022-04-20 02:50:10,,Effect Monster,,New
Element Saurus,92755808,Unlimited,https://yugipedia.com/wiki/Element_Saurus,,2021-03-07 05:19:10,,,,Old
Element Saurus,92755808,Unlimited,https://yugipedia.com/wiki/Element_Saurus,,2021-03-07 05:19:10,,Effect Monster,,New
Element Soldier,66712593,Unlimited,https://yugipedia.com/wiki/Element_Soldier,,2022-04-20 02:58:20,,,,Old
Element Soldier,66712593,Unlimited,https://yugipedia.com/wiki/Element_Soldier,,2022-04-20 02:58:20,,Effect Monster,,New
Element Valkyrie,97623219,Unlimited,https://yugipedia.com/wiki/Element_Valkyrie,,2022-04-20 03:00:39,,,,Old
Element Valkyrie,97623219,Unlimited,https://yugipedia.com/wiki/Element_Valkyrie,,2022-04-20 03:00:39,,Effect Monster,,New
Elemental Grace Doriado,32965616,Unlimited,https://yugipedia.com/wiki/Elemental_Grace_Doriado,,2022-04-20 02:52:19,,,,Old
Elemental Grace Doriado,32965616,Unlimited,https://yugipedia.com/wiki/Elemental_Grace_Doriado,,2022-04-20 02:52:19,,Effect Monster,,New
Elemental HERO Absolute Zero,40854197,Unlimited,https://yugipedia.com/wiki/Elemental_HERO_Absolute_Zero,,2022-07-18 00:18:31,"('Name',)",,,Old
Elemental HERO Absolute Zero,40854197,Unlimited,https://yugipedia.com/wiki/Elemental_HERO_Absolute_Zero,,2022-07-18 00:18:31,"('Name',)",Fusion Monster,,New
Elemental HERO Air Neos,11502550,Unlimited,https://yugipedia.com/wiki/Elemental_HERO_Air_Neos,,2022-06-27 17:50:48,"('Name',)",,,Old
Elemental HERO Air Neos,11502550,Unlimited,https://yugipedia.com/wiki/Elemental_HERO_Air_Neos,,2022-06-27 17:50:48,"('Name',)",Fusion Monster,,New
Elemental HERO Aqua Neos,55171412,Unlimited,https://yugipedia.com/wiki/Elemental_HERO_Aqua_Neos,,2021-06-27 09:37:37,"('Name',)",,,Old
