Name,Password,Effect type,Archseries,TCG status,Artwork,Page URL,Modification date,Errata,Primary type,Version
Elemental HERO Gaia,16304628,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Gaia,2021-06-29 10:36:39,"('Name', 'Type')","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Glow Neos,85507811,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Glow_Neos,2021-11-18 15:16:44,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Glow Neos,85507811,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Glow_Neos,2021-11-18 15:16:44,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Grand Neos,48996569,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Grand_Neos,2021-06-27 09:35:38,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Grand Neos,48996569,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Grand_Neos,2021-06-27 09:35:38,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Grandmerge,36841733,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Grandmerge,2022-08-13 13:04:50,,"('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Grandmerge,36841733,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Grandmerge,2022-08-13 13:04:50,,"('Effect Monster', 'Fusion Monster')",New
Elemental HERO Great Tornado,03642509,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Great_Tornado,2022-07-13 04:10:31,"('Type',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Great Tornado,03642509,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Great_Tornado,2022-07-13 04:10:31,"('Type',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Heat,98266377,"('Continuous Effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Heat,2020-11-23 03:30:43,"('Name',)","('Effect Monster',)",Old
Elemental HERO Heat,98266377,"('Continuous Effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Heat,2020-11-23 03:30:43,"('Name',)","('Effect Monster',)",New
Elemental HERO Honest Neos,14124483,"('Condition', 'Quick Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Honest_Neos,2022-10-22 06:20:41,,"('Effect Monster',)",Old
Elemental HERO Honest Neos,14124483,"('Condition', 'Quick Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Honest_Neos,2022-10-22 06:20:41,,"('Effect Monster',)",New
Elemental HERO Ice Edge,41077745,"('Ignition Effect', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Ice_Edge,2021-06-29 10:16:37,"('Name',)","('Effect Monster',)",Old
Elemental HERO Ice Edge,41077745,"('Ignition Effect', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Ice_Edge,2021-06-29 10:16:37,"('Name',)","('Effect Monster',)",New
Elemental HERO Inferno,68745629,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Inferno,2020-11-23 03:31:02,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Inferno,68745629,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Inferno,2020-11-23 03:31:02,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Knospe,62107981,"('Continuous Effect', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Knospe,2022-08-13 11:34:50,"('Name',)","('Effect Monster',)",Old
Elemental HERO Knospe,62107981,"('Continuous Effect', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Knospe,2022-08-13 11:34:50,"('Name',)","('Effect Monster',)",New
Elemental HERO Lady Heat,95362816,"('Trigger Effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Lady_Heat,2022-04-20 13:08:04,"('Name',)","('Effect Monster',)",Old
Elemental HERO Lady Heat,95362816,"('Trigger Effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Lady_Heat,2022-04-20 13:08:04,"('Name',)","('Effect Monster',)",New
Elemental HERO Liquid Soldier,59392529,"('Condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Liquid_Soldier,2022-07-22 00:26:39,,"('Effect Monster',)",Old
Elemental HERO Liquid Soldier,59392529,"('Condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Liquid_Soldier,2022-07-22 00:26:39,,"('Effect Monster',)",New
Elemental HERO Magma Neos,78512663,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Magma_Neos,2021-08-09 18:20:08,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Magma Neos,78512663,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Magma_Neos,2021-08-09 18:20:08,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Marine Neos,05128859,"('Ignition Effect', 'Summoning condition')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Marine_Neos,2022-12-25 15:00:17,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Marine Neos,05128859,"('Ignition Effect', 'Summoning condition')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Marine_Neos,2022-12-25 15:00:17,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Mariner,14225239,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Mariner,2022-11-08 12:24:04,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Mariner,14225239,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Mariner,2022-11-08 12:24:04,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Mudballman,52031567,"('Summoning condition',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Mudballman,2021-06-29 10:34:05,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Mudballman,52031567,"('Summoning condition',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Mudballman,2021-06-29 10:34:05,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Nebula Neos,40080312,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Nebula_Neos,2021-08-09 18:21:51,,"('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Nebula Neos,40080312,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Nebula_Neos,2021-08-09 18:21:51,,"('Effect Monster', 'Fusion Monster')",New
Elemental HERO Necroid Shaman,81003500,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'roid')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Necroid_Shaman,2022-11-08 12:03:52,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Necroid Shaman,81003500,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'roid')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Necroid_Shaman,2022-11-08 12:03:52,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Necroshade,89252153,"('Unclassified effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Necroshade,2022-03-21 20:21:41,"('Name', 'Type')","('Effect Monster',)",Old
Elemental HERO Necroshade,89252153,"('Unclassified effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Necroshade,2022-03-21 20:21:41,"('Name', 'Type')","('Effect Monster',)",New
Elemental HERO Neo Bubbleman,05285665,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Neo_Bubbleman,2021-06-29 10:21:21,"('Name',)","('Effect Monster',)",Old
Elemental HERO Neo Bubbleman,05285665,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Neo_Bubbleman,2021-06-29 10:21:21,"('Name',)","('Effect Monster',)",New
Elemental HERO Neos,89943723,,"('Elemental HERO', 'HERO', 'Neos')",Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Elemental_HERO_Neos,2023-01-03 09:21:08,"('Name', 'Type')","('Normal Monster',)",Old
Elemental HERO Neos,89943723,,"('Elemental HERO', 'HERO', 'Neos')",Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Elemental_HERO_Neos,2023-02-11 11:32:44,"('Name', 'Type')","('Normal Monster',)",New
Elemental HERO Neos Alius,69884162,"('Condition', 'Continuous Effect', 'Unclassified effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Neos_Alius,2022-04-24 19:15:52,"('Name', 'Type')","('Effect Monster',)",Old
Elemental HERO Neos Alius,69884162,"('Condition', 'Continuous Effect', 'Unclassified effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Neos_Alius,2022-04-24 19:15:52,"('Name', 'Type')","('Effect Monster',)",New
Elemental HERO Neos Kluger,90307498,"('Condition', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Neos_Kluger,2022-05-06 07:33:45,,"('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Neos Kluger,90307498,"('Condition', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Neos_Kluger,2022-05-06 07:33:45,,"('Effect Monster', 'Fusion Monster')",New
Elemental HERO Neos Knight,72926163,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Neos_Knight,2021-04-06 16:50:23,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Neos Knight,72926163,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Neos_Knight,2021-04-06 16:50:23,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Nova Master,01945387,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Nova_Master,2022-10-06 17:58:42,,"('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Nova Master,01945387,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Nova_Master,2022-10-06 17:58:42,,"('Effect Monster', 'Fusion Monster')",New
Elemental HERO Ocean,37195861,"('Trigger Effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Ocean,2022-07-05 04:08:52,"('Name',)","('Effect Monster',)",Old
Elemental HERO Ocean,37195861,"('Trigger Effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Ocean,2022-07-05 04:08:52,"('Name',)","('Effect Monster',)",New
Elemental HERO Phoenix Enforcer,41436536,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Phoenix_Enforcer,2022-03-26 17:32:25,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Phoenix Enforcer,41436536,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Phoenix_Enforcer,2022-03-26 17:32:25,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Plasma Vice,60493189,"('Continuous Effect', 'Ignition Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Plasma_Vice,2022-04-24 19:16:10,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Plasma Vice,60493189,"('Continuous Effect', 'Ignition Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Plasma_Vice,2022-04-24 19:16:10,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Poison Rose,51085303,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Poison_Rose,2022-08-13 11:35:55,"('Name',)","('Effect Monster',)",Old
Elemental HERO Poison Rose,51085303,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Poison_Rose,2022-08-13 11:35:55,"('Name',)","('Effect Monster',)",New
Elemental HERO Prisma,89312388,"('Ignition Effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Prisma,2021-06-24 02:22:40,"('Name',)","('Effect Monster',)",Old
Elemental HERO Prisma,89312388,"('Ignition Effect',)","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Prisma,2021-06-24 02:22:40,"('Name',)","('Effect Monster',)",New
Elemental HERO Rampart Blaster,47737087,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,"('Edited',)",https://yugipedia.com/wiki/Elemental_HERO_Rampart_Blaster,2023-01-05 20:43:54,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Rampart Blaster,47737087,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,"('Edited',)",https://yugipedia.com/wiki/Elemental_HERO_Rampart_Blaster,2023-01-05 20:43:54,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Shadow Mist,50720316,"('Condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Shadow_Mist,2022-06-21 04:13:40,,"('Effect Monster',)",Old
Elemental HERO Shadow Mist,50720316,"('Condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Shadow_Mist,2022-06-21 04:13:40,,"('Effect Monster',)",New
Elemental HERO Shining Flare Wingman,25366484,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Wingman')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Shining_Flare_Wingman,2022-07-03 04:19:07,"('Name', 'Type')","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Shining Flare Wingman,25366484,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Wingman')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Shining_Flare_Wingman,2023-02-09 18:28:12,"('Name', 'Type')","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Shining Neos Wingman,56733747,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos', 'Wingman')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Shining_Neos_Wingman,2022-08-05 22:22:27,,"('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Shining Neos Wingman,56733747,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos', 'Wingman')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Shining_Neos_Wingman,2022-08-05 22:22:27,,"('Effect Monster', 'Fusion Monster')",New
Elemental HERO Shining Phoenix Enforcer,88820235,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Shining_Phoenix_Enforcer,2022-03-23 19:05:47,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Shining Phoenix Enforcer,88820235,"('Continuous Effect', 'Summoning condition')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Shining_Phoenix_Enforcer,2022-03-23 19:05:47,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Solid Soldier,45195443,"('Condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Solid_Soldier,2022-07-14 12:48:56,,"('Effect Monster',)",Old
Elemental HERO Solid Soldier,45195443,"('Condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Solid_Soldier,2022-07-14 12:48:56,,"('Effect Monster',)",New
Elemental HERO Sparkman,20721928,,"('Elemental HERO', 'HERO')",Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Elemental_HERO_Sparkman,2022-10-29 13:57:09,"('Name', 'Type')","('Normal Monster',)",Old
Elemental HERO Sparkman,20721928,,"('Elemental HERO', 'HERO')",Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Elemental_HERO_Sparkman,2022-10-29 13:57:09,"('Name', 'Type')","('Normal Monster',)",New
Elemental HERO Spirit of Neos,13256226,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Spirit_of_Neos,2022-08-05 22:23:58,,"('Effect Monster',)",Old
Elemental HERO Spirit of Neos,13256226,"('Condition', 'Ignition Effect', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Spirit_of_Neos,2022-08-05 22:23:58,,"('Effect Monster',)",New
Elemental HERO Steam Healer,81197327,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Steam_Healer,2022-06-15 07:40:31,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Steam Healer,81197327,"('Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Steam_Healer,2022-06-15 07:40:31,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Storm Neos,49352945,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Storm_Neos,2023-01-03 20:28:44,"('Name',)","('Effect Monster', 'Fusion Monster')",Old
Elemental HERO Storm Neos,49352945,"('Ignition Effect', 'Summoning condition', 'Trigger Effect')","('Elemental HERO', 'HERO', 'Neos')",Unlimited,,https://yugipedia.com/wiki/Elemental_HERO_Storm_Neos,2023-01-03 20:28:44,"('Name',)","('Effect Monster', 'Fusion Monster')",New
Elemental HERO Stratos,40044918,"('Trigger Effect',)","('Elemental HERO', 'HERO')",Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Elemental_HERO_Stratos,2022-12-04 10:32:59,"('Name',)","('Effect Monster',)",Old
Elemental HERO Stratos,40044918,"('Trigger Effect',)","('Elemental HERO', 'HERO')",Unlimited,"('Alternate',)",https://yugipedia.com/wiki/Elemental_HERO_Stratos,2022-12-04 10:32:59,"('Name',)","('Effect Monster',)",New
