Card number,Set,Name,Rarity,Print,Page URL,Modification date,Release,Version
LOB-EN082,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Kumootoko,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN083,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Meda Bat,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN084,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Enchanting Mermaid,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN085,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Fireyarou,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN086,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dragoness the Wicked Knight,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN087,Legend of Blue Eyes White Dragon (25th Anniversary Edition),One-Eyed Shield Dragon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN088,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dark Energy,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN089,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Laser Cannon Armor,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN090,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Vile Germs,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN091,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Silver Bow and Arrow,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN092,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dragon Treasure,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN093,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Electro-Whip,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN094,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Mystical Moon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN095,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Stop Defense,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN096,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Machine Conversion Factory,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN097,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Raise Body Heat,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN098,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Follow Wind,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN099,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Goblin's Secret Remedy,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN100,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Final Flame,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN101,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Swords of Revealing Light,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN102,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Metal Dragon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN103,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Spike Seadra,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN104,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Tripwire Beast,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN105,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Skull Red Bird,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN106,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Armed Ninja,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN107,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Flower Wolf,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN108,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Man-Eater Bug,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN109,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Sand Stone,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN110,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Hane-Hane,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN111,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Misairuzame,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN112,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Steel Ogre Grotto #1,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN113,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Lesser Dragon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN114,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Darkworld Thorns,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN115,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Drooling Lizard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN116,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Armored Starfish,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN117,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Succubus Knight,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN118,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Monster Reborn,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN119,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Pot of Greed,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN120,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Right Leg of the Forbidden One,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN121,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Left Leg of the Forbidden One,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN122,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Right Arm of the Forbidden One,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN123,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Left Arm of the Forbidden One,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN124,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Exodia the Forbidden One,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-EN125,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Gaia the Dragon Champion,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-EN),2023-05-14 12:32:52,2023-04-20,New
LOB-FR000,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Tri-Horned Dragon,"('Secret Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR001,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Blue-Eyes White Dragon,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR002,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Hitotsu-Me Giant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR003,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Flame Swordsman,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR004,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Skull Servant,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR005,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dark Magician,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR006,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Gaia The Fierce Knight,"('Ultra Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR007,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Celtic Guardian,"('Super Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR008,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Basic Insect,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR009,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Mammoth Graveyard,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR010,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Silver Fang,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR011,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dark Gray,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR012,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Trial of Nightmare,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR013,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Nemuriko,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR014,Legend of Blue Eyes White Dragon (25th Anniversary Edition),The 13th Grave,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR015,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Charubin the Fire Knight,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR016,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Flame Manipulator,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR017,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Monster Egg,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR018,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Firegrass,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR019,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Darkfire Dragon,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR020,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dark King of the Abyss,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR021,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Fiend Reflection #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR022,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Fusionist,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR023,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Turtle Tiger,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR024,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Petit Dragon,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR025,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Petit Angel,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR026,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Hinotama Soul,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR027,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Aqua Madoor,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR028,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Kagemusha of the Blue Flame,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR029,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Flame Ghost,"('Rare',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR030,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Two-Mouth Darkruler,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR031,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Dissolverock,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR032,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Root Water,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR033,Legend of Blue Eyes White Dragon (25th Anniversary Edition),The Furious Sea King,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR034,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Green Phantom King,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR035,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Ray & Temperature,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR036,Legend of Blue Eyes White Dragon (25th Anniversary Edition),King Fog,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR037,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Mystical Sheep #2,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR038,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Masaki the Legendary Swordsman,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR039,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Kurama,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR040,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Legendary Sword,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
LOB-FR041,Legend of Blue Eyes White Dragon (25th Anniversary Edition),Beast Fangs,"('Common',)",,https://yugipedia.com/wiki/Set_Card_Lists:Legend_of_Blue_Eyes_White_Dragon_(25th_Anniversary_Edition)_(TCG-FR),2023-05-14 12:33:26,2023-04-20,New
