Name,Password,Effect type,TCG status,OCG status,Page URL,Artwork,Modification date,Errata,Primary type,DEF,ATK,Page name,Version
Divine Sword - Phoenix Blade,31423101,"('Condition', 'Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Forbidden,https://yugipedia.com/wiki/Divine_Sword_-_Phoenix_Blade,,2021-03-07 05:16:38,,,,,,Old
Divine Sword - Phoenix Blade,31423101,"('Condition', 'Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Forbidden,https://yugipedia.com/wiki/Divine_Sword_-_Phoenix_Blade,,2021-03-07 05:16:38,"('Any',)",,,,Divine Sword - Phoenix Blade,New
Divine Wind of Mist Valley,15854426,"('Trigger Effect',)",Limited,Unlimited,https://yugipedia.com/wiki/Divine_Wind_of_Mist_Valley,,2022-09-26 16:15:42,,,,,,Old
Divine Wind of Mist Valley,15854426,"('Trigger Effect',)",Limited,Unlimited,https://yugipedia.com/wiki/Divine_Wind_of_Mist_Valley,,2022-09-26 16:15:42,"('Any',)",,,,Divine Wind of Mist Valley,New
Divine Wrath,49010598,"('Activation condition', 'Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Divine_Wrath,,2021-03-07 05:16:45,,,,,,Old
Divine Wrath,49010598,"('Activation condition', 'Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Divine_Wrath,,2021-03-07 05:16:45,"('Any',)",,,,Divine Wrath,New
Djinn Cursenchanter of Rituals,77153811,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Djinn_Cursenchanter_of_Rituals,,2022-09-01 01:25:33,,Effect Monster,1000,1700,,Old
Djinn Cursenchanter of Rituals,77153811,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Djinn_Cursenchanter_of_Rituals,,2022-09-01 01:25:33,"('Any',)",Effect Monster,1000,1700,Djinn Cursenchanter of Rituals,New
Djinn Disserere of Rituals,30492798,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Djinn_Disserere_of_Rituals,,2022-09-16 21:40:04,,Effect Monster,200,200,,Old
Djinn Disserere of Rituals,30492798,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Djinn_Disserere_of_Rituals,,2022-09-16 21:40:04,"('Any',)",Effect Monster,200,200,Djinn Disserere of Rituals,New
Djinn Presider of Rituals,34358408,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Djinn_Presider_of_Rituals,,2022-09-01 01:31:00,,Effect Monster,1400,1800,,Old
Djinn Presider of Rituals,34358408,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Djinn_Presider_of_Rituals,,2022-09-01 01:31:00,"('Any',)",Effect Monster,1400,1800,Djinn Presider of Rituals,New
Djinn Prognosticator of Rituals,04141820,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Djinn_Prognosticator_of_Rituals,,2022-09-01 01:32:26,,Effect Monster,300,400,,Old
Djinn Prognosticator of Rituals,04141820,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Djinn_Prognosticator_of_Rituals,,2022-09-01 01:32:26,"('Any',)",Effect Monster,300,400,Djinn Prognosticator of Rituals,New
Dodger Dragon,47013502,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dodger_Dragon,,2022-03-09 23:32:59,,Effect Monster,1200,1900,,Old
Dodger Dragon,47013502,"('Unclassified effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dodger_Dragon,,2022-03-09 23:32:59,"('Any',)",Effect Monster,1200,1900,Dodger Dragon,New
Dododo Buster,57996334,"('Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dododo_Buster,,2020-03-14 16:37:46,,Effect Monster,800,1900,,Old
Dododo Buster,57996334,"('Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dododo_Buster,,2020-03-14 16:37:46,"('Any',)",Effect Monster,800,1900,Dododo Buster,New
Dododo Witch,39432962,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dododo_Witch,,2023-02-12 23:22:33,,Effect Monster,1600,1200,,Old
Dododo Witch,39432962,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dododo_Witch,,2023-02-19 06:11:04,,Effect Monster,1600,1200,Dododo Witch,New
Dodododwarf Gogogoglove,59724555,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dodododwarf_Gogogoglove,,2023-02-12 23:26:28,,Effect Monster,1800,0,,Old
Dodododwarf Gogogoglove,59724555,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dodododwarf_Gogogoglove,,2023-02-19 06:13:55,,Effect Monster,1800,0,Dodododwarf Gogogoglove,New
"Dogmatika Ecclesia, the Virtuous",60303688,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Dogmatika_Ecclesia,_the_Virtuous",,2023-02-17 15:36:37,,Effect Monster,1500,1500,,Old
"Dogmatika Ecclesia, the Virtuous",60303688,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Dogmatika_Ecclesia,_the_Virtuous",,2023-02-18 13:52:51,,Effect Monster,1500,1500,"Dogmatika Ecclesia, the Virtuous",New
Dogmatika Encounter,29354228,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dogmatika_Encounter,,2022-04-20 03:02:07,,,,,,Old
Dogmatika Encounter,29354228,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dogmatika_Encounter,,2022-04-20 03:02:07,"('Any',)",,,,Dogmatika Encounter,New
Dogmatika Punishment,82956214,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dogmatika_Punishment,,2023-02-08 12:45:57,,,,,,Old
Dogmatika Punishment,82956214,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dogmatika_Punishment,,2023-02-18 18:35:15,,,,,Dogmatika Punishment,New
"Dogoran, the Mad Flame Kaiju",93332803,"('Ignition Effect', 'Unclassified effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Dogoran,_the_Mad_Flame_Kaiju",,2023-02-06 18:11:16,,Effect Monster,1200,3000,,Old
"Dogoran, the Mad Flame Kaiju",93332803,"('Ignition Effect', 'Unclassified effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Dogoran,_the_Mad_Flame_Kaiju",,2023-02-06 18:11:16,"('Any',)",Effect Monster,1200,3000,"Dogoran, the Mad Flame Kaiju",New
Doitsu,57062206,"('Condition', 'Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doitsu,"('Edited',)",2022-07-24 09:36:49,,Effect Monster,200,100,,Old
Doitsu,57062206,"('Condition', 'Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doitsu,"('Edited',)",2022-07-24 09:36:49,"('Any',)",Effect Monster,200,100,Doitsu,New
Doki Doki,42143067,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doki_Doki,,2021-05-16 15:52:45,,Effect Monster,500,500,,Old
Doki Doki,42143067,"('Condition', 'Ignition Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doki_Doki,,2021-05-16 15:52:45,"('Any',)",Effect Monster,500,500,Doki Doki,New
Dokurorider,99721536,,Unlimited,Unlimited,https://yugipedia.com/wiki/Dokurorider,,2021-01-31 17:15:31,,Ritual Monster,1850,1900,,Old
Dokurorider,99721536,,Unlimited,Unlimited,https://yugipedia.com/wiki/Dokurorider,,2021-01-31 17:15:31,"('Any',)",Ritual Monster,1850,1900,Dokurorider,New
Domain of the True Monarchs,84171830,"('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Domain_of_the_True_Monarchs,,2022-05-05 14:05:08,,,,,,Old
Domain of the True Monarchs,84171830,"('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Domain_of_the_True_Monarchs,,2022-05-05 14:05:08,"('Any',)",,,,Domain of the True Monarchs,New
Don Turtle,03493978,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Don_Turtle,,2022-04-20 23:43:27,,Effect Monster,1200,1100,,Old
Don Turtle,03493978,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Don_Turtle,,2022-04-20 23:43:27,"('Any',)",Effect Monster,1200,1100,Don Turtle,New
Don Zaloog,76922029,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Don_Zaloog,"('Edited',)",2023-01-19 09:48:02,,Effect Monster,1500,1400,,Old
Don Zaloog,76922029,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Don_Zaloog,"('Edited',)",2023-01-19 09:48:02,"('Any',)",Effect Monster,1500,1400,Don Zaloog,New
Doom Dozer,76039636,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doom_Dozer,,2022-11-04 14:46:59,,Effect Monster,2600,2800,,Old
Doom Dozer,76039636,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doom_Dozer,,2022-11-04 14:46:59,"('Any',)",Effect Monster,2600,2800,Doom Dozer,New
Doom Virus Dragon,22804644,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doom_Virus_Dragon,,2020-11-19 00:46:32,,Fusion Monster,1500,1900,,Old
Doom Virus Dragon,22804644,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doom_Virus_Dragon,,2020-11-19 00:46:32,"('Any',)",Fusion Monster,1500,1900,Doom Virus Dragon,New
Doomcaliber Knight,78700060,"('Quick Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doomcaliber_Knight,,2022-07-22 00:21:51,,Effect Monster,1800,1900,,Old
Doomcaliber Knight,78700060,"('Quick Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doomcaliber_Knight,,2022-07-22 00:21:51,"('Any',)",Effect Monster,1800,1900,Doomcaliber Knight,New
Doomkaiser Dragon,06021033,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Doomkaiser_Dragon,,2022-11-17 14:17:11,,Synchro Monster,1500,2400,,Old
Doomkaiser Dragon,06021033,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Doomkaiser_Dragon,,2022-11-17 14:17:11,"('Any',)",Synchro Monster,1500,2400,Doomkaiser Dragon,New
Doomsday Horror,64379430,"('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doomsday_Horror,"('Edited',)",2022-12-29 01:58:21,,Effect Monster,?,?,,Old
Doomsday Horror,64379430,"('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Doomsday_Horror,"('Edited',)",2022-12-29 01:58:21,"('Any',)",Effect Monster,,,Doomsday Horror,New
Dora of Fate,67464807,"('Activation condition', 'Effect', 'Lingering effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dora_of_Fate,,2022-02-05 08:53:01,,,,,,Old
Dora of Fate,67464807,"('Activation condition', 'Effect', 'Lingering effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dora_of_Fate,,2022-02-05 08:53:01,"('Any',)",,,,Dora of Fate,New
Doron,00756652,,,Unlimited,https://yugipedia.com/wiki/Doron,,2022-05-02 13:55:22,,Normal Monster,500,900,,Old
Doron,00756652,,,Unlimited,https://yugipedia.com/wiki/Doron,,2022-05-02 13:55:22,"('Any',)",Normal Monster,500,900,Doron,New
Double Cyclone,75652080,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Cyclone,,2022-03-21 20:07:06,,,,,,Old
Double Cyclone,75652080,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Cyclone,,2022-03-21 20:07:06,"('Any',)",,,,Double Cyclone,New
Double Dragon Descent,13166648,"('Activation condition', 'Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Dragon_Descent,,2022-08-13 13:27:14,,,,,,Old
Double Dragon Descent,13166648,"('Activation condition', 'Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Dragon_Descent,,2022-08-13 13:27:14,"('Any',)",,,,Double Dragon Descent,New
Double Fin Shark,64319467,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Fin_Shark,,2022-06-16 17:20:14,,Effect Monster,1200,1000,,Old
Double Fin Shark,64319467,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Fin_Shark,,2022-06-16 17:20:14,"('Any',)",Effect Monster,1200,1000,Double Fin Shark,New
Double Resonator,60832978,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Resonator,,2020-03-14 16:41:36,,Effect Monster,0,0,,Old
Double Resonator,60832978,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Resonator,,2020-03-14 16:41:36,"('Any',)",Effect Monster,0,0,Double Resonator,New
Double Spell,24096228,"('Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Spell,,2022-04-20 12:27:08,,,,,,Old
Double Spell,24096228,"('Cost', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Spell,,2022-04-20 12:27:08,"('Any',)",,,,Double Spell,New
Double Summon,43422537,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Summon,,2022-10-06 17:17:48,,,,,,Old
Double Summon,43422537,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Summon,,2022-10-06 17:17:48,"('Any',)",,,,Double Summon,New
Double Tool C&D,63730624,"('Condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Tool_C%26D,,2022-12-27 13:54:18,,,,,,Old
Double Tool C&D,63730624,"('Condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_Tool_C%26D,,2022-12-27 13:54:18,"('Any',)",,,,Double Tool C&D,New
Double or Nothing!,94770493,"('Activation condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_or_Nothing!,,2023-02-13 00:01:15,,,,,,Old
Double or Nothing!,94770493,"('Activation condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double_or_Nothing!,,2023-02-13 00:01:15,"('Any',)",,,,Double or Nothing!,New
Double-Edged Sword Technique,21007444,"('Effect', 'Lingering effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double-Edged_Sword_Technique,,2020-11-19 00:51:05,,,,,,Old
Double-Edged Sword Technique,21007444,"('Effect', 'Lingering effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Double-Edged_Sword_Technique,,2020-11-19 00:51:05,"('Any',)",,,,Double-Edged Sword Technique,New
Downerd Magician,72167543,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Downerd_Magician,,2022-12-14 11:42:54,,Xyz Monster,200,2100,,Old
Downerd Magician,72167543,"('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Downerd_Magician,,2023-02-18 14:18:12,"('Any',)",Xyz Monster,200,2100,Downerd Magician,New
"Draghig, Malebranche of the Burning Abyss",45593826,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Draghig,_Malebranche_of_the_Burning_Abyss",,2022-07-09 04:18:25,,Effect Monster,900,1100,,Old
"Draghig, Malebranche of the Burning Abyss",45593826,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"https://yugipedia.com/wiki/Draghig,_Malebranche_of_the_Burning_Abyss",,2022-07-09 04:18:25,"('Any',)",Effect Monster,900,1100,"Draghig, Malebranche of the Burning Abyss",New
Dragon Buster Destruction Sword,76218313,"('Condition', 'Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Buster_Destruction_Sword,,2022-07-24 09:49:48,,Effect Monster,300,400,,Old
Dragon Buster Destruction Sword,76218313,"('Condition', 'Continuous-like Effect', 'Ignition Effect', 'Ignition-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Buster_Destruction_Sword,,2022-07-24 09:49:48,"('Any',)",Effect Monster,300,400,Dragon Buster Destruction Sword,New
Dragon Ice,64262809,"('Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Ice,,2021-02-03 18:37:45,,Effect Monster,2200,1800,,Old
Dragon Ice,64262809,"('Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Ice,,2021-02-03 18:37:45,"('Any',)",Effect Monster,2200,1800,Dragon Ice,New
Dragon Knight Draco-Equiste,14017402,"('Continuous Effect', 'Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Knight_Draco-Equiste,,2021-06-24 09:19:09,,Fusion Monster,2000,3200,,Old
Dragon Knight Draco-Equiste,14017402,"('Continuous Effect', 'Ignition Effect', 'Summoning condition')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Knight_Draco-Equiste,,2021-06-24 09:19:09,"('Any',)",Fusion Monster,2000,3200,Dragon Knight Draco-Equiste,New
Dragon Knight of Creation,87835759,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Knight_of_Creation,,2021-07-11 17:48:40,,Effect Monster,600,1800,,Old
Dragon Knight of Creation,87835759,"('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Knight_of_Creation,,2021-07-11 17:48:40,"('Any',)",Effect Monster,600,1800,Dragon Knight of Creation,New
Dragon Manipulator,63018132,"('Flip effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Manipulator,,2021-11-07 13:10:06,,Effect Monster,800,700,,Old
Dragon Manipulator,63018132,"('Flip effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Manipulator,,2021-11-07 13:10:06,"('Any',)",Effect Monster,800,700,Dragon Manipulator,New
Dragon Piper,55763552,"('Flip effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Piper,,2022-04-24 04:22:04,,Effect Monster,1800,200,,Old
Dragon Piper,55763552,"('Flip effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Piper,,2022-04-24 04:22:04,"('Any',)",Effect Monster,1800,200,Dragon Piper,New
Dragon Queen of Tragic Endings,80513550,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Queen_of_Tragic_Endings,,2022-07-24 10:27:44,,Effect Monster,2600,1900,,Old
Dragon Queen of Tragic Endings,80513550,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Queen_of_Tragic_Endings,,2022-07-24 10:27:44,"('Any',)",Effect Monster,2600,1900,Dragon Queen of Tragic Endings,New
Dragon Ravine,62265044,"('Ignition-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Ravine,,2023-01-03 00:58:48,,,,,,Old
Dragon Ravine,62265044,"('Ignition-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Ravine,,2023-01-03 00:58:48,"('Any',)",,,,Dragon Ravine,New
Dragon Seeker,28563545,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Seeker,,2021-11-07 13:11:59,,Effect Monster,2100,2000,,Old
Dragon Seeker,28563545,"('Trigger Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Seeker,,2021-11-07 13:11:59,"('Any',)",Effect Monster,2100,2000,Dragon Seeker,New
Dragon Shield,63300440,"('Condition', 'Continuous-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Shield,,2022-10-14 11:48:45,,,,,,Old
Dragon Shield,63300440,"('Condition', 'Continuous-like Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Shield,,2022-10-14 11:48:45,"('Any',)",,,,Dragon Shield,New
Dragon Shrine,41620959,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Shrine,,2023-01-03 00:55:37,,,,,,Old
Dragon Shrine,41620959,"('Condition', 'Effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Shrine,,2023-01-03 00:55:37,"('Any',)",,,,Dragon Shrine,New
Dragon Spirit of White,45467446,"('Condition', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Spirit_of_White,,2023-02-13 19:35:55,,Effect Monster,2000,2500,,Old
Dragon Spirit of White,45467446,"('Condition', 'Quick Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon_Spirit_of_White,,2023-02-13 19:35:55,"('Any',)",Effect Monster,2000,2500,Dragon Spirit of White,New
Dragon's Mirror,71490127,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon%27s_Mirror,,2022-04-24 04:22:24,,,,,,Old
Dragon's Mirror,71490127,"('Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon%27s_Mirror,,2022-04-24 04:22:24,"('Any',)",,,,Dragon's Mirror,New
Dragon's Rage,54178050,"('Continuous-like Effect',)",Unlimited,Unlimited,https://yugipedia.com/wiki/Dragon%27s_Rage,,2021-11-07 13:13:22,,,,,,Old
