Card number,Name,Rarity,Print,Modification date,Series,Version
BLCR-PT008,EN Shuffle,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT009,Battle of Sleeping Spirits,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT009,Battle of Sleeping Spirits,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT010,Advanced Crystal Beast Ruby Carbuncle,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT010,Advanced Crystal Beast Ruby Carbuncle,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT011,Advanced Crystal Beast Amethyst Cat,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT011,Advanced Crystal Beast Amethyst Cat,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT012,Advanced Crystal Beast Emerald Tortoise,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT012,Advanced Crystal Beast Emerald Tortoise,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT013,Advanced Crystal Beast Topaz Tiger,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT013,Advanced Crystal Beast Topaz Tiger,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT014,Advanced Crystal Beast Amber Mammoth,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT014,Advanced Crystal Beast Amber Mammoth,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT015,Advanced Crystal Beast Cobalt Eagle,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT015,Advanced Crystal Beast Cobalt Eagle,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT016,Advanced Crystal Beast Sapphire Pegasus,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT016,Advanced Crystal Beast Sapphire Pegasus,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT017,Dyna Base,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT017,Dyna Base,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT018,Dyna Tank,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT018,Dyna Tank,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT019,Gadget Box,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT019,Gadget Box,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT020,Morphtronic Impact Return,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT020,Morphtronic Impact Return,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT021,Tool Box,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT021,Tool Box,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT022,Crystal Skull,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT022,Crystal Skull,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT023,Curse Reflection Doll,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT023,Curse Reflection Doll,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT024,Stonehenge,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT024,Stonehenge,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT025,Dream Shark,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT025,Dream Shark,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT026,Heroic Call,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT026,Heroic Call,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT027,Oily Cicada,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT027,Oily Cicada,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT028,Dream Cicada,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT028,Dream Cicada,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT029,Number 2: Ninja Shadow Mosquito,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT029,Number 2: Ninja Shadow Mosquito,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT030,Ninjitsu Art of Mosquito Marching,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT030,Ninjitsu Art of Mosquito Marching,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT031,Performapal Odd-Eyes Seer,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT031,Performapal Odd-Eyes Seer,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT032,Doodle Beast - Stego,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT032,Doodle Beast - Stego,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT033,Doodle Beast - Tyranno,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT033,Doodle Beast - Tyranno,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT034,Doodlebook - Uh uh uh!,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT034,Doodlebook - Uh uh uh!,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT035,Todoroki the Earthbolt Star,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT035,Todoroki the Earthbolt Star,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT036,Senko the Skybolt Star,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT036,Senko the Skybolt Star,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT037,Raijin the Breakbolt Star,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT037,Raijin the Breakbolt Star,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT038,Amazoness Hall,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT038,Amazoness Hall,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT039,Amazoness Hot Spring,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT039,Amazoness Hot Spring,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT040,G Golem Rock Hammer,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT040,G Golem Rock Hammer,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT041,G Golem Pebble Dog,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT041,G Golem Pebble Dog,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT042,G Golem Crystal Heart,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT042,G Golem Crystal Heart,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT043,G Golem Stubborn Menhir,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT043,G Golem Stubborn Menhir,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT044,G Golem Invalid Dolmen,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT044,G Golem Invalid Dolmen,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT045,G Golem Dignified Trilithon,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT045,G Golem Dignified Trilithon,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT046,Gravity Balance,"('Ultra Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT046,Gravity Balance,"('Ultra Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT047,Crystal Beast Ruby Carbuncle,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT047,Crystal Beast Ruby Carbuncle,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT048,Crystal Beast Amethyst Cat,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT048,Crystal Beast Amethyst Cat,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT049,Crystal Beast Emerald Tortoise,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT049,Crystal Beast Emerald Tortoise,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT050,Crystal Beast Topaz Tiger,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT050,Crystal Beast Topaz Tiger,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT051,Crystal Beast Amber Mammoth,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT051,Crystal Beast Amber Mammoth,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT052,Crystal Beast Cobalt Eagle,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT052,Crystal Beast Cobalt Eagle,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT053,Crystal Beast Sapphire Pegasus,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT053,Crystal Beast Sapphire Pegasus,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT054,Advanced Dark,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT054,Advanced Dark,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT055,Rainbow Bridge,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT055,Rainbow Bridge,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT056,Blackwing - Gale the Whirlwind,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT056,Blackwing - Gale the Whirlwind,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT057,Blackwing - Bora the Spear,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT057,Blackwing - Bora the Spear,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT058,Blackwing - Sirocco the Dawn,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT058,Blackwing - Sirocco the Dawn,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT059,Blackwing - Blizzard the Far North,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT059,Blackwing - Blizzard the Far North,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT060,Blackwing - Vayu the Emblem of Honor,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT060,Blackwing - Vayu the Emblem of Honor,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT061,Blackwing - Breeze the Zephyr,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT061,Blackwing - Breeze the Zephyr,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT062,Blackwing - Simoon the Poison Wind,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT062,Blackwing - Simoon the Poison Wind,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT063,Blackwing - Gram the Shining Star,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT063,Blackwing - Gram the Shining Star,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT064,Blackwing Full Armor Master,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT064,Blackwing Full Armor Master,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT065,Toon Black Luster Soldier,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT065,Toon Black Luster Soldier,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT066,Toon Harpie Lady,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT066,Toon Harpie Lady,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT067,Toon Bookmark,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT067,Toon Bookmark,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT068,Toon Page-Flip,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT068,Toon Page-Flip,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT069,Toon Terror,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT069,Toon Terror,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT070,The Chaos Creator,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT070,The Chaos Creator,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT071,Chaos Daedalus,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT071,Chaos Daedalus,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT072,Chaos Valkyria,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT072,Chaos Valkyria,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT073,Chaos Space,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT073,Chaos Space,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT074,Odd-Eyes Persona Dragon,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT074,Odd-Eyes Persona Dragon,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT075,Odd-Eyes Phantasma Dragon,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT075,Odd-Eyes Phantasma Dragon,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT076,Odd-Eyes Rebellion Dragon,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT076,Odd-Eyes Rebellion Dragon,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT077,D.D. Crow,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT077,D.D. Crow,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT078,Edge Imp Chain,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT078,Edge Imp Chain,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT079,Token Collector,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT079,Token Collector,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT080,Koa'ki Meiru Supplier,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT080,Koa'ki Meiru Supplier,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT081,Doomkaiser Dragon,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT081,Doomkaiser Dragon,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT082,Revived King Ha Des,"('Secret Rare',)",New,2022-11-17 13:11:27,,Old
BLCR-PT082,Revived King Ha Des,"('Secret Rare',)",New,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT083,Borreload Savage Dragon,"('Secret Rare', 'Starlight Rare')",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT083,Borreload Savage Dragon,"('Secret Rare', 'Starlight Rare')",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT084,Number 100: Numeron Dragon,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT084,Number 100: Numeron Dragon,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT085,Number F0: Utopic Draco Future,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT085,Number F0: Utopic Draco Future,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT086,Frightfur Patchwork,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT086,Frightfur Patchwork,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT087,Salamangreat Circle,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT087,Salamangreat Circle,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT088,Fusion Destiny,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT088,Fusion Destiny,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT089,Emblem of the Plunder Patroll,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT089,Emblem of the Plunder Patroll,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT090,Hieratic Seal of the Heavenly Spheres,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT090,Hieratic Seal of the Heavenly Spheres,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT091,Avendread Savior,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT091,Avendread Savior,"('Ultra Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT092,"Selene, Queen of the Master Magicians","('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT092,"Selene, Queen of the Master Magicians","('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT093,Accesscode Talker,"('Secret Rare', 'Starlight Rare')",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT093,Accesscode Talker,"('Secret Rare', 'Starlight Rare')",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT094,"Blackbeard, the Plunder Patroll Captain","('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT094,"Blackbeard, the Plunder Patroll Captain","('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT095,"Artemis, the Magistus Moon Maiden","('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT095,"Artemis, the Magistus Moon Maiden","('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT096,Evil★Twin Ki-sikil,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT096,Evil★Twin Ki-sikil,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT097,Evil★Twin Lil-la,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT097,Evil★Twin Lil-la,"('Secret Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT098,Yata-Garasu,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT098,Yata-Garasu,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT099,Blackwing Armor Master,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT099,Blackwing Armor Master,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT100,Super Polymerization,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT100,Super Polymerization,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT101,Exodia the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT101,Exodia the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT102,Right Leg of the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT102,Right Leg of the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT103,Left Leg of the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT103,Left Leg of the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT104,Right Arm of the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT104,Right Arm of the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-PT105,Left Arm of the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,,Old
BLCR-PT105,Left Arm of the Forbidden One,"('Starlight Rare',)",Reprint,2022-11-17 13:11:27,Battles of Legend,New
BLCR-SP001,Royal Straight Slasher,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP001,Royal Straight Slasher,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP002,Royal Straight,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP002,Royal Straight,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP003,Dragon Nails,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP003,Dragon Nails,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP004,Thunder Ball,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP004,Thunder Ball,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP005,Dice Dungeon,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP005,Dice Dungeon,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP006,Dimension Dice,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP006,Dimension Dice,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP007,Clockwork Night,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP007,Clockwork Night,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP008,EN Shuffle,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP008,EN Shuffle,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP009,Battle of Sleeping Spirits,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP009,Battle of Sleeping Spirits,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP010,Advanced Crystal Beast Ruby Carbuncle,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP010,Advanced Crystal Beast Ruby Carbuncle,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP011,Advanced Crystal Beast Amethyst Cat,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP011,Advanced Crystal Beast Amethyst Cat,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP012,Advanced Crystal Beast Emerald Tortoise,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP012,Advanced Crystal Beast Emerald Tortoise,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP013,Advanced Crystal Beast Topaz Tiger,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP013,Advanced Crystal Beast Topaz Tiger,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP014,Advanced Crystal Beast Amber Mammoth,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP014,Advanced Crystal Beast Amber Mammoth,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP015,Advanced Crystal Beast Cobalt Eagle,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP015,Advanced Crystal Beast Cobalt Eagle,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP016,Advanced Crystal Beast Sapphire Pegasus,"('Secret Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP016,Advanced Crystal Beast Sapphire Pegasus,"('Secret Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP017,Dyna Base,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP017,Dyna Base,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP018,Dyna Tank,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP018,Dyna Tank,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP019,Gadget Box,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP019,Gadget Box,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP020,Morphtronic Impact Return,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP020,Morphtronic Impact Return,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP021,Tool Box,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP021,Tool Box,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP022,Crystal Skull,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP022,Crystal Skull,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
BLCR-SP023,Curse Reflection Doll,"('Ultra Rare',)",New,2022-11-17 13:07:02,,Old
BLCR-SP023,Curse Reflection Doll,"('Ultra Rare',)",New,2022-11-17 13:07:02,Battles of Legend,New
