Card number,Name,Rarity,Print,Modification date,Release,Series,Set type,Cover card,Version
IGAS-IT088,Plunder Patrollship Moerk,"('Secret Rare',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT089,"Blackbeard, the Plunder Patroll Captain","('Ultra Rare',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT090,Plunder Patroll Shipyarrrd,"('Rare',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT091,Plunder Patroll Booty,"('Rare',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT092,"Shiny Black ""C"" Squadder","('Common',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT093,Marincess Pascalus,"('Super Rare',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT094,Time Thief Perpetua,"('Super Rare', 'Starlight Rare')",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT095,Bellcat Fighter,"('Common',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT096,Code Talker Inverted,"('Super Rare',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT097,Linguriboh,"('Ultra Rare',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT098,Link Party,"('Common',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-IT099,Matching Outfits,"('Common',)",,2023-08-23 08:01:09,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT000,Annihilator Archfiend,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT001,Pikari @Ignister,"('Secret Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT002,Bururu @Ignister,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT003,Doyon @Ignister,"('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT004,Achichi @Ignister,"('Secret Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT005,Hiyari @Ignister,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT006,Doshin @Ignister,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT007,Donyoribo @Ignister,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT008,Ancient Warriors - Masterful Sun Mou,"('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT009,Ancient Warriors - Graceful Zhou Gong,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT010,Ancient Warriors - Eccentric Lu Jing,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT011,Ancient Warriors - Virtuous Liu Xuan,"('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT012,Ancient Warriors - Loyal Guan Yun,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT013,Ancient Warriors - Valiant Zhang De,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT014,"Karakuri Bonze mdl 9763 ""Kunamzan""","('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT015,"Karakuri Gama mdl 4624 ""Shirokunishi""","('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT016,Chronomaly Tuspa Rocket,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT017,Arcjet Lightcraft,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT018,Time Thief Chronocorder,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT019,Abominable Unchained Soul,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT020,Sky Striker Ace - Roze,"('Ultra Rare', 'Starlight Rare')",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT021,Witchcrafter Genni,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT022,"Utgarda, Generaider Boss of Delusion","('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT023,Ghostrick Fairy,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT024,"Gizmek Kaku, the Supreme Shining Sky Stag","('Secret Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT025,Cataclysmic Crusted Calcifida,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT026,Jack-o-Bolan,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT027,Ibicella Lutea,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT028,Obsessive Uvualoop,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT029,Daruma Dropper,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT030,Transcicada,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT031,Squeaknight,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT032,Battle Survivor,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT033,Cupid Serve,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT034,Water Leviathan @Ignister,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT035,Megalith Ophiel,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT036,Megalith Hagith,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT037,Megalith Och,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT038,Megalith Phaleg,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT039,Megalith Bethor,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT040,Megalith Aratron,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT041,Earth Golem @Ignister,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT042,Wind Pegasus @Ignister,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT043,"Karakuri Super Shogun mdl 00N ""Bureibu""","('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT044,Light Dragon @Ignister,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT045,Dark Templar @Ignister,"('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT046,Fire Phoenix @Ignister,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT047,Cross-Sheep,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT048,"Aussa the Earth Charmer, Immovable","('Rare', 'Starlight Rare')",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT049,Gravity Controller,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT050,Ignister A.I.Land,"('Secret Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT051,TA.I. Strike,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT052,A.I.dle Reborn,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT053,A.I. Love Fusion,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT054,A.I.'s Ritual,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT055,Ancient Warriors Saga - Three Visits,"('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT056,Ancient Warriors Saga - Sun-Liu Alliance,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT057,Megalith Portal,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT058,Karakuri Gama Oil,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT059,Condolence Puppet,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT060,Charged-Up Heraldry,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT061,Time Thief Startup,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT062,Sky Striker Maneuver - Scissors Cross,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT063,Ghost Meets Girl - A Mayakashi's Manuscript,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT064,Dragonmaid Send-Off,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT065,Disposable Learner Device,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT066,Kuji-Kiri Curse,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT067,Lightning Storm,"('Secret Rare', 'Starlight Rare')",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT068,Double-Edged Sword,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT069,A.I. Shadow,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT070,Ancient Warriors Saga - Defense of Changban,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT071,Megalith Promotion,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT072,Megalith Emergence,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT073,Karakuri Cash Inn,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT074,Resurgam Xyz,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT075,Time Thief Retrograde,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT076,Sales Pitch,"('Secret Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT077,Armory Call,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT078,Mutually Affured Destruction,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT079,Fiendish Portrait,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT080,Head Judging,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT081,Guard Ghost,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT082,"Feedran, the Winds of Mischief","('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT083,Nine-Lives Cat,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT084,Execution of the Contract,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT085,"Whitebeard, the Plunder Patroll Helm","('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT086,"Redbeard, the Plunder Patroll Matey","('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT087,Plunder Patrollship Brann,"('Secret Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT088,Plunder Patrollship Moerk,"('Secret Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT089,"Blackbeard, the Plunder Patroll Captain","('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT090,Plunder Patroll Shipyarrrd,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT091,Plunder Patroll Booty,"('Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT092,"Shiny Black ""C"" Squadder","('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT093,Marincess Pascalus,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT094,Time Thief Perpetua,"('Super Rare', 'Starlight Rare')",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT095,Bellcat Fighter,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT096,Code Talker Inverted,"('Super Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT097,Linguriboh,"('Ultra Rare',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT098,Link Party,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-PT099,Matching Outfits,"('Common',)",,2023-08-23 08:01:11,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP000,Annihilator Archfiend,"('Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP001,Pikari @Ignister,"('Secret Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP002,Bururu @Ignister,"('Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP003,Doyon @Ignister,"('Ultra Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP004,Achichi @Ignister,"('Secret Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP005,Hiyari @Ignister,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP006,Doshin @Ignister,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP007,Donyoribo @Ignister,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP008,Ancient Warriors - Masterful Sun Mou,"('Ultra Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP009,Ancient Warriors - Graceful Zhou Gong,"('Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP010,Ancient Warriors - Eccentric Lu Jing,"('Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP011,Ancient Warriors - Virtuous Liu Xuan,"('Ultra Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP012,Ancient Warriors - Loyal Guan Yun,"('Super Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP013,Ancient Warriors - Valiant Zhang De,"('Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP014,"Karakuri Bonze mdl 9763 ""Kunamzan""","('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP015,"Karakuri Gama mdl 4624 ""Shirokunishi""","('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP016,Chronomaly Tuspa Rocket,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP017,Arcjet Lightcraft,"('Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP018,Time Thief Chronocorder,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP019,Abominable Unchained Soul,"('Super Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP020,Sky Striker Ace - Roze,"('Ultra Rare', 'Starlight Rare')",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP021,Witchcrafter Genni,"('Super Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP022,"Utgarda, Generaider Boss of Delusion","('Super Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP023,Ghostrick Fairy,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP024,"Gizmek Kaku, the Supreme Shining Sky Stag","('Secret Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP025,Cataclysmic Crusted Calcifida,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP026,Jack-o-Bolan,"('Super Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP027,Ibicella Lutea,"('Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP028,Obsessive Uvualoop,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP029,Daruma Dropper,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP030,Transcicada,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP031,Squeaknight,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP032,Battle Survivor,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP033,Cupid Serve,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP034,Water Leviathan @Ignister,"('Common',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
IGAS-SP035,Megalith Ophiel,"('Super Rare',)",,2023-08-23 08:01:12,2020-01-30,Core Booster,Booster pack,"('Light Dragon @Ignister',)",New
