Name,Password,Card type,Property,Archseries,Effect type,TCG status,OCG status,Page name,Page URL,Artwork,Modification date,Errata,Attribute,Primary type,Secondary type,Monster type,DEF,Pendulum Scale,Link,Link Arrows,ATK,Level/Rank
Amazoness Swords Woman,94004268,Monster Card,,"('Amazoness',)","('Continuous Effect',)",Unlimited,Unlimited,Amazoness Swords Woman,https://yugipedia.com/wiki/Amazoness_Swords_Woman,,2023-04-10 17:19:20,"('Type',)",EARTH,Effect Monster,,Warrior,1600,,,,1500,4
Amazoness Tiger,10979723,Monster Card,,"('Amazoness',)","('Continuous Effect', 'Unclassified effect')",Unlimited,Unlimited,Amazoness Tiger,https://yugipedia.com/wiki/Amazoness_Tiger,,2023-04-10 17:19:19,"('Any',)",EARTH,Effect Monster,,Beast,1500,,,,1100,4
Amazoness Trainee,89567993,Monster Card,,"('Amazoness',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Amazoness Trainee,https://yugipedia.com/wiki/Amazoness_Trainee,,2023-04-10 17:19:17,"('Any',)",EARTH,Effect Monster,,Warrior,1300,,,,1500,4
Amazoness Village,00712559,Spell Card,Field Spell Card,"('Amazoness',)","('Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Amazoness Village,https://yugipedia.com/wiki/Amazoness_Village,,2023-04-10 17:19:11,"('Any',)",,,,,,,,,,
Amazoness War Chief,50486289,Monster Card,,"('Amazoness',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Amazoness War Chief,https://yugipedia.com/wiki/Amazoness_War_Chief,"('Edited',)",2023-03-18 00:57:47,,EARTH,Effect Monster,,Warrior,0,,,,1900,5
Amazoness Willpower,22082163,Trap Card,Continuous Trap Card,"('Amazoness',)","('Continuous-like Effect', 'Effect')",Unlimited,Unlimited,Amazoness Willpower,https://yugipedia.com/wiki/Amazoness_Willpower,,2023-04-10 17:19:08,,,,,,,,,,,
Ambitious Gofer,41224658,Monster Card,,,"('Ignition Effect',)",Unlimited,Unlimited,Ambitious Gofer,https://yugipedia.com/wiki/Ambitious_Gofer,,2023-03-18 00:58:19,"('Any',)",DARK,Effect Monster,,Fiend,100,,,,2400,6
Ambulance Rescueroid,98927491,Monster Card,,"('roid',)","('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Ambulance Rescueroid,https://yugipedia.com/wiki/Ambulance_Rescueroid,,2023-03-18 00:58:41,"('Any',)",FIRE,Fusion Monster,,Machine,1800,,,,2300,6
Ambulanceroid,36378213,Monster Card,,"('roid',)","('Trigger Effect',)",Unlimited,Unlimited,Ambulanceroid,https://yugipedia.com/wiki/Ambulanceroid,,2023-03-18 00:58:57,"('Any',)",EARTH,Effect Monster,,Machine,1200,,,,300,3
Ambush Fangs,77972406,Trap Card,Normal Trap Card,,"('Activation condition', 'Effect')",Unlimited,Unlimited,Ambush Fangs,https://yugipedia.com/wiki/Ambush_Fangs,,2023-03-18 00:59:21,,,,,,,,,,,
Ameba,95174353,Monster Card,,,"('Condition', 'Trigger Effect')",Unlimited,Unlimited,Ameba,https://yugipedia.com/wiki/Ameba,,2023-03-18 00:59:45,"('Any',)",WATER,Effect Monster,,Aqua,350,,,,300,1
Amores of Prophecy,40213117,Monster Card,,"('Prophecy',)","('Ignition Effect',)",Unlimited,Unlimited,Amores of Prophecy,https://yugipedia.com/wiki/Amores_of_Prophecy,,2023-03-18 01:00:16,,EARTH,Effect Monster,,Spellcaster,2000,,,,600,3
"Amorphactor Pain, the Imagination Dracoverlord",98287529,Monster Card,,"('Dracoverlord',)","('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,"Amorphactor Pain, the Imagination Dracoverlord","https://yugipedia.com/wiki/Amorphactor_Pain,_the_Imagination_Dracoverlord",,2023-03-18 01:00:38,"('Any',)",EARTH,Ritual Monster,,Dragon,2500,,,,2950,8
Amorphage Envy,33300669,Monster Card,,"('Amorphage',)","('Continuous Effect', 'Continuous-like Effect', 'Maintenance cost')",Unlimited,Unlimited,Amorphage Envy,https://yugipedia.com/wiki/Amorphage_Envy,,2023-03-18 01:00:54,,EARTH,Effect Monster,,Dragon,2050,5,,,0,4
Amorphage Gluttony,34522216,Monster Card,,"('Amorphage',)","('Continuous Effect', 'Continuous-like Effect', 'Maintenance cost')",Unlimited,Unlimited,Amorphage Gluttony,https://yugipedia.com/wiki/Amorphage_Gluttony,,2023-03-18 01:01:11,,EARTH,Effect Monster,,Dragon,1850,5,,,0,2
Amorphage Goliath,69072185,Monster Card,,"('Amorphage',)","('Continuous Effect', 'Continuous-like Effect', 'Maintenance cost')",Unlimited,Unlimited,Amorphage Goliath,https://yugipedia.com/wiki/Amorphage_Goliath,,2023-03-18 01:01:27,"('Any',)",EARTH,Effect Monster,,Dragon,0,5,,,2750,8
Amorphage Greed,07305060,Monster Card,,"('Amorphage',)","('Continuous Effect', 'Continuous-like Effect', 'Maintenance cost')",Unlimited,Unlimited,Amorphage Greed,https://yugipedia.com/wiki/Amorphage_Greed,,2023-03-18 01:01:41,,EARTH,Effect Monster,,Dragon,1950,3,,,0,4
Amorphage Infection,50554729,Spell Card,Continuous Spell Card,"('Amorphage',)","('Condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Amorphage Infection,https://yugipedia.com/wiki/Amorphage_Infection,,2023-03-18 01:01:56,,,,,,,,,,,
Amorphage Lechery,70917315,Monster Card,,"('Amorphage',)","('Continuous Effect', 'Continuous-like Effect', 'Maintenance cost')",Unlimited,Unlimited,Amorphage Lechery,https://yugipedia.com/wiki/Amorphage_Lechery,,2023-03-18 01:02:10,,EARTH,Effect Monster,,Dragon,0,5,,,1350,2
Amorphage Lysis,47598941,Trap Card,Continuous Trap Card,"('Amorphage',)","('Condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Amorphage Lysis,https://yugipedia.com/wiki/Amorphage_Lysis,,2023-03-16 16:40:30,,,,,,,,,,,
Amorphage Pride,06283472,Monster Card,,"('Amorphage',)","('Continuous Effect', 'Continuous-like Effect', 'Maintenance cost')",Unlimited,Unlimited,Amorphage Pride,https://yugipedia.com/wiki/Amorphage_Pride,,2023-03-18 01:02:26,,EARTH,Effect Monster,,Dragon,0,3,,,1750,4
Amorphage Sloth,32687071,Monster Card,,"('Amorphage',)","('Continuous Effect', 'Continuous-like Effect', 'Maintenance cost')",Unlimited,Unlimited,Amorphage Sloth,https://yugipedia.com/wiki/Amorphage_Sloth,,2023-03-18 01:02:41,,EARTH,Effect Monster,,Dragon,0,3,,,2250,6
Amorphage Wrath,79794767,Monster Card,,"('Amorphage',)","('Continuous Effect', 'Continuous-like Effect', 'Maintenance cost')",Unlimited,Unlimited,Amorphage Wrath,https://yugipedia.com/wiki/Amorphage_Wrath,,2023-03-18 01:02:57,,EARTH,Effect Monster,,Dragon,0,3,,,1650,4
Amorphous Persona,23160024,Spell Card,Field Spell Card,,"('Continuous-like Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Amorphous Persona,https://yugipedia.com/wiki/Amorphous_Persona,,2023-03-18 01:03:11,"('Any',)",,,,,,,,,,
Amphibian Beast,67371383,Monster Card,,,,Unlimited,Unlimited,Amphibian Beast,https://yugipedia.com/wiki/Amphibian_Beast,,2023-03-18 01:03:24,,WATER,Normal Monster,,Fish,2000,,,,2400,6
Amphibious Bugroth,40173854,Monster Card,,"('Bugroth',)",,Unlimited,Unlimited,Amphibious Bugroth,https://yugipedia.com/wiki/Amphibious_Bugroth,,2023-03-18 01:03:46,"('Any',)",WATER,Fusion Monster,,Aqua,1300,,,,1850,5
Amphibious Bugroth MK-11,04754691,Monster Card,,"('Bugroth',)","('Condition', 'Continuous Effect', 'Ignition Effect')",Unlimited,Unlimited,Amphibious Bugroth MK-11,https://yugipedia.com/wiki/Amphibious_Bugroth_MK-11,,2023-03-18 01:04:02,,WATER,Effect Monster,,Machine,1500,,,,1850,5
Amphibious Bugroth MK-3,64342551,Monster Card,,"('Bugroth',)","('Continuous Effect',)",Unlimited,Unlimited,Amphibious Bugroth MK-3,https://yugipedia.com/wiki/Amphibious_Bugroth_MK-3,,2023-03-18 01:04:18,"('Any',)",WATER,Effect Monster,,Machine,1300,,,,1500,4
Amphibious Swarmship Amblowhale,20665527,Monster Card,,,"('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Amphibious Swarmship Amblowhale,https://yugipedia.com/wiki/Amphibious_Swarmship_Amblowhale,,2023-03-18 01:04:40,,FIRE,Link Monster,,Machine,,,4,"('↓', '↘', '←', '→')",2600,
Amplifier,00303660,Spell Card,Equip Spell Card,,"('Condition', 'Continuous-like Effect')",Unlimited,Unlimited,Amplifier,https://yugipedia.com/wiki/Amplifier,,2023-03-18 01:05:02,"('Name',)",,,,,,,,,,
Amulet Dragon,75380687,Monster Card,,,"('Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Amulet Dragon,https://yugipedia.com/wiki/Amulet_Dragon,,2023-03-18 01:05:23,"('Any',)",DARK,Fusion Monster,,Dragon,2500,,,,2900,8
Amulet of Ambition,05183693,Spell Card,Equip Spell Card,,"('Condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Amulet of Ambition,https://yugipedia.com/wiki/Amulet_of_Ambition,,2023-03-18 01:05:38,"('Any',)",,,,,,,,,,
"Amunessia, the Ogdoadic Queen",61160289,Monster Card,,"('Ogdoadic',)","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,"Amunessia, the Ogdoadic Queen","https://yugipedia.com/wiki/Amunessia,_the_Ogdoadic_Queen",,2023-03-18 01:05:57,,DARK,Effect Monster,,Reptile,2100,,,,2700,8
An Owl of Luck,23927567,Monster Card,,,"('Flip effect',)",Unlimited,Unlimited,An Owl of Luck,https://yugipedia.com/wiki/An_Owl_of_Luck,,2023-03-18 01:06:29,"('Any',)",WIND,Effect Monster,"('Flip monster',)",Winged Beast,500,,,,300,2
An Unfortunate Report,19763315,Trap Card,Normal Trap Card,,"('Effect',)",Unlimited,Unlimited,An Unfortunate Report,https://yugipedia.com/wiki/An_Unfortunate_Report,,2023-03-18 01:06:50,,,,,,,,,,,
Anarchist Monk Ranshin,58324930,Monster Card,,"('Name-Inverted Spiritualist',)","('Trigger Effect',)",Unlimited,Unlimited,Anarchist Monk Ranshin,https://yugipedia.com/wiki/Anarchist_Monk_Ranshin,,2023-03-18 01:07:13,"('Any',)",EARTH,Effect Monster,,Spellcaster,100,,,,1800,4
Anchamoufrite,52296675,Monster Card,,,"('Condition', 'Ignition-like Effect', 'Summoning condition', 'Unclassified effect')",Unlimited,Unlimited,Anchamoufrite,https://yugipedia.com/wiki/Anchamoufrite,,2023-03-18 01:07:28,,LIGHT,Effect Monster,,Spellcaster,0,4,,,1800,5
Ancient Brain,42431843,Monster Card,,,,Unlimited,Unlimited,Ancient Brain,https://yugipedia.com/wiki/Ancient_Brain,,2023-03-18 01:08:24,"('Name', 'Type')",DARK,Normal Monster,,Fiend,700,,,,1000,3
Ancient Chant,78665705,Spell Card,Normal Spell Card,,"('Condition', 'Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Ancient Chant,https://yugipedia.com/wiki/Ancient_Chant,,2023-03-18 01:08:47,,,,,,,,,,,
Ancient City - Rainbow Ruins,34487429,Spell Card,Field Spell Card,,"('Condition', 'Continuous-like Effect', 'Ignition-like Effect', 'Quick-like Effect')",Unlimited,Unlimited,Ancient City - Rainbow Ruins,https://yugipedia.com/wiki/Ancient_City_-_Rainbow_Ruins,,2023-03-18 01:09:05,"('Any',)",,,,,,,,,,
Ancient Crimson Ape,50781944,Monster Card,,"('Baboon of the Forest',)","('Trigger Effect',)",Unlimited,Unlimited,Ancient Crimson Ape,https://yugipedia.com/wiki/Ancient_Crimson_Ape,,2023-03-18 01:09:29,,LIGHT,Effect Monster,,Beast,1800,,,,2600,7
Ancient Dragon,38520918,Monster Card,,,"('Trigger Effect',)",Unlimited,Unlimited,Ancient Dragon,https://yugipedia.com/wiki/Ancient_Dragon,,2023-03-18 01:09:46,"('Any',)",LIGHT,Effect Monster,,Dragon,1300,,,,1400,4
Ancient Elf,93221206,Monster Card,,,,Unlimited,Unlimited,Ancient Elf,https://yugipedia.com/wiki/Ancient_Elf,,2023-03-18 01:10:06,,LIGHT,Normal Monster,,Spellcaster,1200,,,,1450,4
Ancient Fairy Dragon,25862681,Monster Card,,"('Signer Dragon',)","('Condition', 'Ignition Effect')",Limited,Semi-Limited,Ancient Fairy Dragon,https://yugipedia.com/wiki/Ancient_Fairy_Dragon,,2023-04-27 19:53:11,"('Type',)",LIGHT,Synchro Monster,,Dragon,3000,,,,2100,7
Ancient Flamvell Deity,26304459,Monster Card,,"('Flamvell',)","('Trigger Effect',)",Unlimited,Unlimited,Ancient Flamvell Deity,https://yugipedia.com/wiki/Ancient_Flamvell_Deity,,2023-03-18 01:11:02,"('Any',)",FIRE,Synchro Monster,,Pyro,200,,,,2500,7
Ancient Forest,87624166,Spell Card,Field Spell Card,,"('Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Forest,https://yugipedia.com/wiki/Ancient_Forest,,2023-03-18 01:11:17,"('Any',)",,,,,,,,,,
Ancient Gear,31557782,Monster Card,,"('Ancient Gear',)","('Unclassified effect',)",Unlimited,Unlimited,Ancient Gear (card),https://yugipedia.com/wiki/Ancient_Gear_(card),,2023-03-18 01:12:15,,EARTH,Effect Monster,,Machine,800,,,,100,2
Ancient Gear Ballista,10547580,Monster Card,,"('Ancient Gear', 'Field Searcher')","('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Ballista,https://yugipedia.com/wiki/Ancient_Gear_Ballista,,2023-03-18 01:12:26,,EARTH,Link Monster,,Machine,,,2,"('↙', '→')",1500,
Ancient Gear Beast,10509340,Monster Card,,"('Ancient Gear',)","('Continuous Effect', 'Summoning condition')",Unlimited,Unlimited,Ancient Gear Beast,https://yugipedia.com/wiki/Ancient_Gear_Beast,,2023-03-18 01:12:45,"('Name', 'Type')",EARTH,Effect Monster,,Machine,2000,,,,2000,6
Ancient Gear Box,60953949,Monster Card,,"('Ancient Gear',)","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Box,https://yugipedia.com/wiki/Ancient_Gear_Box,,2023-03-18 01:13:06,,EARTH,Effect Monster,,Machine,2000,,,,500,4
Ancient Gear Cannon,80045583,Monster Card,,"('Ancient Gear',)","('Ignition Effect',)",Unlimited,Unlimited,Ancient Gear Cannon,https://yugipedia.com/wiki/Ancient_Gear_Cannon,"('Edited',)",2023-03-18 01:13:32,"('Any',)",EARTH,Effect Monster,,Machine,500,,,,500,2
Ancient Gear Castle,92001300,Spell Card,Continuous Spell Card,"('Ancient Gear',)","('Continuous-like Effect',)",Unlimited,Unlimited,Ancient Gear Castle,https://yugipedia.com/wiki/Ancient_Gear_Castle,"('Edited',)",2023-03-18 01:13:52,"('Any',)",,,,,,,,,,
Ancient Gear Catapult,44052074,Spell Card,Normal Spell Card,"('Ancient Gear',)","('Activation condition', 'Condition', 'Effect', 'Ignition-like Effect')",Unlimited,Unlimited,Ancient Gear Catapult,https://yugipedia.com/wiki/Ancient_Gear_Catapult,,2023-03-18 01:14:11,"('Any',)",,,,,,,,,,
Ancient Gear Drill,67829249,Spell Card,Normal Spell Card,"('Ancient Gear',)","('Activation condition', 'Condition', 'Cost', 'Effect')",Unlimited,Unlimited,Ancient Gear Drill,https://yugipedia.com/wiki/Ancient_Gear_Drill,,2023-03-16 09:47:12,"('Any',)",,,,,,,,,,
Ancient Gear Engineer,01953925,Monster Card,,"('Ancient Gear',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Engineer,https://yugipedia.com/wiki/Ancient_Gear_Engineer,,2023-03-18 01:14:44,"('Type',)",EARTH,Effect Monster,,Machine,1500,,,,1500,5
Ancient Gear Explosive,04446672,Spell Card,Normal Spell Card,"('Ancient Gear',)","('Effect',)",Unlimited,Unlimited,Ancient Gear Explosive,https://yugipedia.com/wiki/Ancient_Gear_Explosive,,2023-03-18 01:14:59,"('Any',)",,,,,,,,,,
Ancient Gear Factory,30435145,Spell Card,Normal Spell Card,"('Ancient Gear',)","('Effect',)",Unlimited,Unlimited,Ancient Gear Factory,https://yugipedia.com/wiki/Ancient_Gear_Factory,,2023-03-18 01:15:16,"('Any',)",,,,,,,,,,
Ancient Gear Fist,40830387,Spell Card,Equip Spell Card,"('Ancient Gear',)","('Condition', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Fist,https://yugipedia.com/wiki/Ancient_Gear_Fist,,2023-03-18 01:15:37,"('Any',)",,,,,,,,,,
Ancient Gear Fortress,70147689,Spell Card,Continuous Spell Card,"('Ancient Gear',)","('Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Fortress,https://yugipedia.com/wiki/Ancient_Gear_Fortress,"('Edited',)",2023-03-18 01:15:52,,,,,,,,,,,
Ancient Gear Frame,01278431,Monster Card,,"('Ancient Gear',)","('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Frame,https://yugipedia.com/wiki/Ancient_Gear_Frame,,2023-03-18 01:16:08,,EARTH,Effect Monster,,Machine,500,,,,1600,4
Ancient Gear Fusion,64061284,Spell Card,Normal Spell Card,"('Ancient Gear', 'Fusion (archetype)')","('Effect',)",Unlimited,Unlimited,Ancient Gear Fusion,https://yugipedia.com/wiki/Ancient_Gear_Fusion,,2023-03-18 01:16:23,,,,,,,,,,,
Ancient Gear Gadget,18486927,Monster Card,,"('Ancient Gear', 'Gadget')","('Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Gadget,https://yugipedia.com/wiki/Ancient_Gear_Gadget,,2023-03-18 01:16:45,"('Any',)",EARTH,Effect Monster,,Machine,2000,,,,500,4
Ancient Gear Gadjiltron Chimera,86321248,Monster Card,,"('Ancient Gear',)","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Gadjiltron Chimera,https://yugipedia.com/wiki/Ancient_Gear_Gadjiltron_Chimera,,2023-03-18 01:17:00,"('Type',)",EARTH,Effect Monster,,Machine,1300,,,,2300,6
Ancient Gear Gadjiltron Dragon,50933533,Monster Card,,"('Ancient Gear',)","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Gadjiltron Dragon,https://yugipedia.com/wiki/Ancient_Gear_Gadjiltron_Dragon,,2023-03-18 01:17:28,"('Type',)",EARTH,Effect Monster,,Machine,2000,,,,3000,8
Ancient Gear Golem,83104731,Monster Card,,"('Ancient Gear', 'Ancient Gear Golem (archetype)')","('Continuous Effect', 'Summoning condition')",Unlimited,Unlimited,Ancient Gear Golem,https://yugipedia.com/wiki/Ancient_Gear_Golem,,2023-03-18 01:18:02,"('Name', 'Type')",EARTH,Effect Monster,,Machine,3000,,,,3000,8
Ancient Gear Golem - Ultimate Pound,95735217,Monster Card,,"('Ancient Gear', 'Ancient Gear Golem (archetype)', 'Signature move')","('Continuous Effect', 'Summoning condition', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Golem - Ultimate Pound,https://yugipedia.com/wiki/Ancient_Gear_Golem_-_Ultimate_Pound,,2023-03-18 01:18:24,,EARTH,Effect Monster,,Machine,3000,,,,3000,8
Ancient Gear Howitzer,87182127,Monster Card,,"('Ancient Gear',)","('Condition', 'Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Howitzer,https://yugipedia.com/wiki/Ancient_Gear_Howitzer,,2023-03-18 01:18:41,,EARTH,Fusion Monster,,Machine,1800,,,,1000,8
Ancient Gear Hunting Hound,42878636,Monster Card,,"('Ancient Gear',)","('Continuous Effect', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Hunting Hound,https://yugipedia.com/wiki/Ancient_Gear_Hunting_Hound,,2023-03-18 01:18:57,,EARTH,Effect Monster,,Machine,1000,,,,1000,3
Ancient Gear Hydra,81269231,Monster Card,,"('Ancient Gear',)","('Continuous Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Ancient Gear Hydra,https://yugipedia.com/wiki/Ancient_Gear_Hydra,,2023-03-18 01:19:15,"('Any',)",EARTH,Effect Monster,,Machine,1700,,,,2700,7
Ancient Gear Knight,39303359,Monster Card,,"('Ancient Gear',)","('Condition', 'Continuous Effect', 'Unclassified effect')",Unlimited,Unlimited,Ancient Gear Knight,https://yugipedia.com/wiki/Ancient_Gear_Knight,,2023-03-18 01:19:35,"('Type',)",EARTH,Effect Monster,"('Gemini monster',)",Machine,500,,,,1800,4
Ancient Gear Megaton Golem,37663536,Monster Card,,"('Ancient Gear',)","('Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Megaton Golem,https://yugipedia.com/wiki/Ancient_Gear_Megaton_Golem,,2023-03-18 01:20:01,,EARTH,Fusion Monster,,Machine,3300,,,,3300,9
Ancient Gear Reactor Dragon,44874522,Monster Card,,"('Ancient Gear', 'Reactor')","('Continuous Effect', 'Trigger Effect', 'Unclassified effect')",Unlimited,Unlimited,Ancient Gear Reactor Dragon,https://yugipedia.com/wiki/Ancient_Gear_Reactor_Dragon,,2023-03-18 01:20:22,,EARTH,Effect Monster,,Machine,3000,,,,3000,9
Ancient Gear Reborn,47482043,Trap Card,Continuous Trap Card,"('Ancient Gear',)","('Quick-like Effect', 'Unclassified effect')",Unlimited,Unlimited,Ancient Gear Reborn,https://yugipedia.com/wiki/Ancient_Gear_Reborn,,2019-11-26 23:41:07,,,,,,,,,,,
Ancient Gear Soldier,56094445,Monster Card,,"('Ancient Gear',)","('Continuous Effect',)",Unlimited,Unlimited,Ancient Gear Soldier,https://yugipedia.com/wiki/Ancient_Gear_Soldier,"('Edited',)",2023-03-18 01:20:54,"('Name', 'Type')",EARTH,Effect Monster,,Machine,1300,,,,1300,4
Ancient Gear Tank,37457534,Spell Card,Equip Spell Card,"('Ancient Gear',)","('Condition', 'Continuous-like Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Tank,https://yugipedia.com/wiki/Ancient_Gear_Tank,,2023-03-18 01:21:19,"('Any',)",,,,,,,,,,
Ancient Gear Token,,Monster Card,,"('Ancient Gear',)",,Legal,Legal,Ancient Gear Token,https://yugipedia.com/wiki/Ancient_Gear_Token,,2023-03-23 09:40:39,,EARTH,Monster Token,,Machine,0,,,,0,1
Ancient Gear Workshop,59811955,Spell Card,Normal Spell Card,"('Ancient Gear',)","('Effect',)",Unlimited,Unlimited,Ancient Gear Workshop,https://yugipedia.com/wiki/Ancient_Gear_Workshop,,2023-03-18 01:21:40,"('Any',)",,,,,,,,,,
Ancient Gear Wyvern,17663375,Monster Card,,"('Ancient Gear',)","('Condition', 'Continuous Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Gear Wyvern,https://yugipedia.com/wiki/Ancient_Gear_Wyvern,,2023-03-18 01:21:55,"('Any',)",EARTH,Effect Monster,,Machine,1200,,,,1700,4
Ancient Jar,81492226,Monster Card,,,,,Unlimited,Ancient Jar,https://yugipedia.com/wiki/Ancient_Jar,,2023-03-18 01:22:08,,EARTH,Normal Monster,,Rock,200,,,,400,1
Ancient Lamp,54912977,Monster Card,,,"('Condition', 'Ignition Effect', 'Trigger Effect')",Unlimited,Unlimited,Ancient Lamp,https://yugipedia.com/wiki/Ancient_Lamp,,2023-03-18 01:22:25,"('Type',)",WIND,Effect Monster,,Spellcaster,1400,,,,900,3
