Card number,Set,Name,Rarity,Print,Page URL,Modification date,Series,Set type,Cover card,Version
CP20-JP017,Collection Pack 2020,Afterglow,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP018,Collection Pack 2020,High Rate Draw,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP018,Collection Pack 2020,High Rate Draw,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP019,Collection Pack 2020,Malefic Paradigm Dragon,"('Ultra Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP019,Collection Pack 2020,Malefic Paradigm Dragon,"('Ultra Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP020,Collection Pack 2020,Numeron Wall,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP020,Collection Pack 2020,Numeron Wall,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP021,Collection Pack 2020,Number C1: Numeron Chaos Gate Sunya,"('Ultra Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP021,Collection Pack 2020,Number C1: Numeron Chaos Gate Sunya,"('Ultra Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP022,Collection Pack 2020,Number 1: Numeron Gate Ekam,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP022,Collection Pack 2020,Number 1: Numeron Gate Ekam,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP023,Collection Pack 2020,Number 2: Numeron Gate Dve,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP023,Collection Pack 2020,Number 2: Numeron Gate Dve,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP024,Collection Pack 2020,Number 3: Numeron Gate Trini,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP024,Collection Pack 2020,Number 3: Numeron Gate Trini,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP025,Collection Pack 2020,Number 4: Numeron Gate Catvari,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP025,Collection Pack 2020,Number 4: Numeron Gate Catvari,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP026,Collection Pack 2020,Numeron Network,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP026,Collection Pack 2020,Numeron Network,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP027,Collection Pack 2020,Numeron Calling,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP027,Collection Pack 2020,Numeron Calling,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP028,Collection Pack 2020,Number 3: Cicada King,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP028,Collection Pack 2020,Number 3: Cicada King,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP029,Collection Pack 2020,Flower Cardian Cherry Blossom,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP029,Collection Pack 2020,Flower Cardian Cherry Blossom,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP030,Collection Pack 2020,Super All In!,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP030,Collection Pack 2020,Super All In!,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP031,Collection Pack 2020,Glacial Beast Blizzard Wolf,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP031,Collection Pack 2020,Glacial Beast Blizzard Wolf,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP032,Collection Pack 2020,Glacial Beast Polar Penguin,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP032,Collection Pack 2020,Glacial Beast Polar Penguin,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP033,Collection Pack 2020,Glacial Beast Iceberg Narwhal,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP033,Collection Pack 2020,Glacial Beast Iceberg Narwhal,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP034,Collection Pack 2020,Fire Flint Lady,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP034,Collection Pack 2020,Fire Flint Lady,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP035,Collection Pack 2020,Appliancer Socketroll,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP035,Collection Pack 2020,Appliancer Socketroll,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP036,Collection Pack 2020,Appliancer Breakerbuncle,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP036,Collection Pack 2020,Appliancer Breakerbuncle,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP037,Collection Pack 2020,Appliancer Copybokkle,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP037,Collection Pack 2020,Appliancer Copybokkle,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP038,Collection Pack 2020,Appliancer Celtopus,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP038,Collection Pack 2020,Appliancer Celtopus,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP039,Collection Pack 2020,Appliancer Kappa Scale,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP039,Collection Pack 2020,Appliancer Kappa Scale,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP040,Collection Pack 2020,Appliancer Vacculephant,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP040,Collection Pack 2020,Appliancer Vacculephant,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP041,Collection Pack 2020,Appliancer Laundry Dragon,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP041,Collection Pack 2020,Appliancer Laundry Dragon,"('Rare',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP042,Collection Pack 2020,Appliancer Dryer Drake,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP042,Collection Pack 2020,Appliancer Dryer Drake,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP043,Collection Pack 2020,Appliancer Reuse,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP043,Collection Pack 2020,Appliancer Reuse,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP044,Collection Pack 2020,Appliancer Test,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP044,Collection Pack 2020,Appliancer Test,"('Common',)",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
CP20-JP045,Collection Pack 2020,Appliancer Electrilyrical World,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collection Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",Old
CP20-JP045,Collection Pack 2020,Appliancer Electrilyrical World,"('Super Rare', ""Collector's Rare"")",New,https://yugipedia.com/wiki/Set_Card_Lists:Collection_Pack_2020_(OCG-JP),2023-04-01 15:47:12,Collectors Pack,Booster pack,"('Appliancer Socketroll', 'Fossil Warrior Skull King', 'Number C1: Numeron Chaos Gate Sunya')",New
DP28-JP008,Duelist Pack: Duelists of Explosion,Salamangreat Gazelle,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-23 12:09:36,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",Old
DP28-JP008,Duelist Pack: Duelists of Explosion,Salamangreat Gazelle,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-26 12:26:40,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP009,Duelist Pack: Duelists of Explosion,Salamangreat Spinny,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-23 12:09:36,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",Old
DP28-JP009,Duelist Pack: Duelists of Explosion,Salamangreat Spinny,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-26 12:26:40,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP010,Duelist Pack: Duelists of Explosion,Salamangreat Miragestallio,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-23 12:09:36,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",Old
DP28-JP010,Duelist Pack: Duelists of Explosion,Salamangreat Miragestallio,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-26 12:26:40,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP011,Duelist Pack: Duelists of Explosion,Salamangreat Balelynx,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-23 12:09:36,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",Old
DP28-JP011,Duelist Pack: Duelists of Explosion,Salamangreat Balelynx,"('Common',)",Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-26 12:26:40,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",New
DP28-JP012,Duelist Pack: Duelists of Explosion,Salamangreat Sunlight Wolf,,Reprint,https://yugipedia.com/wiki/Set_Card_Lists:Duelist_Pack:_Duelists_of_Explosion_(OCG-JP),2023-05-23 12:09:36,Attribute Duelist Pack,Booster pack,"('Salamangreat Raging Phoenix',)",Old
