Name,Card type,Property,Archseries,Legend,Maximum mode,Attribute,Primary type,Monster type,Effect type,DEF,ATK,MAXIMUM ATK,Level/Rank,Page name,Page URL,Artwork,Modification date,Errata
Excutie Flame,Monster Card,,"('Excutie',)",False,False,FIRE,Effect Monster,Pyro,"('Effect', 'Summoning condition')",500,1700,,6,Excutie Flame,https://yugipedia.com/wiki/Excutie_Flame,,2023-08-26 19:09:36,
Excutie Floa,Monster Card,,"('Excutie',)",False,False,WATER,Effect Monster,Spellcaster,"('Effect',)",500,1700,,6,Excutie Floa,https://yugipedia.com/wiki/Excutie_Floa,,2023-03-18 17:14:55,
Excutie Leir,Monster Card,,"('Excutie',)",False,False,WIND,Effect Monster,Warrior,"('Continuous Effect', 'Summoning condition')",500,1800,,6,Excutie Leir,https://yugipedia.com/wiki/Excutie_Leir,,2023-08-26 19:07:18,
Excutie Lilius,Monster Card,,"('Excutie',)",False,False,DARK,Effect Monster,Fiend,"('Continuous Effect', 'Summoning condition')",500,2500,,6,Excutie Lilius,https://yugipedia.com/wiki/Excutie_Lilius,,2023-08-26 19:04:40,
Excutie Lucy,Monster Card,,"('Excutie',)",False,False,EARTH,Effect Monster,Machine,"('Effect',)",500,1700,,6,Excutie Lucy,https://yugipedia.com/wiki/Excutie_Lucy,,2023-03-18 17:15:07,
Excutie Lumiere,Monster Card,,"('Excutie',)",False,False,LIGHT,Effect Monster,Fairy,"('Effect', 'Summoning condition')",500,1800,,6,Excutie Lumiere,https://yugipedia.com/wiki/Excutie_Lumiere,"('Alternate',)",2023-08-26 19:06:38,
Excutie Prouty,Monster Card,,"('Excutie',)",False,False,EARTH,Effect Monster,Plant,"('Effect', 'Summoning condition')",500,1500,,6,Excutie Prouty,https://yugipedia.com/wiki/Excutie_Prouty,,2023-08-26 19:10:07,
Excutie Ram,Monster Card,,"('Excutie',)",False,False,FIRE,Effect Monster,Cyberse,"('Effect',)",500,1600,,6,Excutie Ram,https://yugipedia.com/wiki/Excutie_Ram,,2023-08-12 09:51:05,
Excutie Riding!,Trap Card,Normal Trap Card,"('Excutie',)",False,False,,,,"('Effect',)",,,,,Excutie Riding!,https://yugipedia.com/wiki/Excutie_Riding!,,2023-08-11 02:37:53,
Excutie Scout!,Spell Card,Normal Spell Card,"('Excutie',)",False,False,,,,"('Effect',)",,,,,Excutie Scout!,https://yugipedia.com/wiki/Excutie_Scout!,,2023-03-18 17:15:19,
Excutie Scramble!,Spell Card,Normal Spell Card,"('Excutie',)",False,False,,,,"('Effect',)",,,,,Excutie Scramble!,https://yugipedia.com/wiki/Excutie_Scramble!,,2023-03-18 17:15:22,
Excutie Up!,Spell Card,Normal Spell Card,"('Excutie',)",False,False,,,,"('Effect',)",,,,,Excutie Up!,https://yugipedia.com/wiki/Excutie_Up!,,2023-03-18 17:15:25,
Extra Spice the Elite Noodle Ninja,Monster Card,,"('Noodle Ninja',)",False,False,FIRE,Effect Monster,Pyro,"('Effect',)",0,2400,,8,Extra Spice the Elite Noodle Ninja,https://yugipedia.com/wiki/Extra_Spice_the_Elite_Noodle_Ninja,,2023-03-18 17:19:29,
Fairy Dragon,Monster Card,,,False,False,WIND,Normal Monster,Dragon,,1200,1100,,4,Fairy Dragon (Rush Duel),https://yugipedia.com/wiki/Fairy_Dragon_(Rush_Duel),,2023-03-18 17:31:08,
Faith Bird,Monster Card,,,False,False,WIND,Normal Monster,Winged Beast,,1100,1500,,4,Faith Bird (Rush Duel),https://yugipedia.com/wiki/Faith_Bird_(Rush_Duel),,2023-08-12 09:53:19,
Fantasy Ladybug Pastel,Monster Card,,,False,False,LIGHT,Normal Monster,Insect,,100,700,,1,Fantasy Ladybug Pastel,https://yugipedia.com/wiki/Fantasy_Ladybug_Pastel,,2023-05-24 09:04:55,
Faulty Fire,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Faulty Fire,https://yugipedia.com/wiki/Faulty_Fire,,2023-03-18 17:42:44,
Fearstute Followl,Monster Card,,,False,False,LIGHT,Fusion Monster,Fiend,"('Effect',)",1300,2700,,7,Fearstute Followl,https://yugipedia.com/wiki/Fearstute_Followl,,2023-08-15 03:07:12,
Featuring Omega,Trap Card,Normal Trap Card,"('Psychic Musician',)",False,False,,,,"('Effect',)",,,,,Featuring Omega,https://yugipedia.com/wiki/Featuring_Omega,,2023-08-22 10:10:56,
Femtron,Monster Card,,"('Tron (series)',)",False,False,LIGHT,Normal Monster,Cyberse,,100,1400,,4,Femtron,https://yugipedia.com/wiki/Femtron,,2023-03-16 11:24:22,
Fenrirewritter Sol,Monster Card,,,False,False,LIGHT,Fusion Monster,Cyberse,"('Effect',)",2100,2800,,9,Fenrirewritter Sol,https://yugipedia.com/wiki/Fenrirewritter_Sol,,2023-08-15 03:07:58,
Feral Imp,Monster Card,,,False,False,DARK,Normal Monster,Fiend,,1400,1300,,4,Feral Imp (Rush Duel),https://yugipedia.com/wiki/Feral_Imp_(Rush_Duel),,2023-03-18 17:47:40,"('Type',)"
Feverous Spirit Stadium,Spell Card,Field Spell Card,"('Baseball',)",False,False,,,,"('Effect',)",,,,,Feverous Spirit Stadium,https://yugipedia.com/wiki/Feverous_Spirit_Stadium,,2023-03-18 17:48:01,
Fiery Blaze,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Fiery Blaze,https://yugipedia.com/wiki/Fiery_Blaze,,2023-03-18 17:51:59,"('Any',)"
Fiery Infernleon,Monster Card,,"('Chameleon',)",False,False,FIRE,Effect Monster,Reptile,"('Effect',)",1000,1600,,6,Fiery Infernleon,https://yugipedia.com/wiki/Fiery_Infernleon,,2023-05-25 23:03:49,
Fillan Dwarf,Monster Card,,,False,False,EARTH,Effect Monster,Spellcaster,"('Effect',)",500,1200,,3,Fillan Dwarf,https://yugipedia.com/wiki/Fillan_Dwarf,,2023-03-18 17:53:11,
Final Destiny,Spell Card,Normal Spell Card,,True,False,,,,"('Effect',)",,,,,Final Destiny (Rush Duel),https://yugipedia.com/wiki/Final_Destiny_(Rush_Duel),,2023-06-27 11:42:31,"('Type',)"
Finalize Phoenix,Monster Card,,"('Chemistry',)",False,False,FIRE,Effect Monster,Pyro,"('Effect',)",1600,2400,,7,Finalize Phoenix,https://yugipedia.com/wiki/Finalize_Phoenix,,2023-03-18 17:56:17,
The Fire Dragon,Monster Card,,,False,False,FIRE,Normal Monster,Dragon,,0,1500,,4,The Fire Dragon,https://yugipedia.com/wiki/The_Fire_Dragon,,2023-03-20 13:48:01,
Fire Fall Blaze Barrier,Trap Card,Normal Trap Card,"('Chemistry',)",False,False,,,,"('Effect',)",,,,,Fire Fall Blaze Barrier,https://yugipedia.com/wiki/Fire_Fall_Blaze_Barrier,,2023-03-15 07:02:10,
Fire Golem,Monster Card,,,False,False,FIRE,Effect Monster,Spellcaster,"('Effect',)",800,1200,,3,Fire Golem,https://yugipedia.com/wiki/Fire_Golem,,2023-03-18 18:00:21,
Fire Guardian,Monster Card,,,False,False,FIRE,Normal Monster,Dragon,,400,2100,,6,Fire Guardian,https://yugipedia.com/wiki/Fire_Guardian,,2023-03-18 18:00:32,
Fire Jester,Monster Card,,"('Metarion',)",False,False,LIGHT,Effect Monster,Pyro,"('Effect',)",500,1000,,3,Fire Jester,https://yugipedia.com/wiki/Fire_Jester,,2023-03-18 18:00:56,
Fire Wrath,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Fire Wrath,https://yugipedia.com/wiki/Fire_Wrath,,2023-08-22 04:20:18,
Fireyarou,Monster Card,,,False,False,FIRE,Normal Monster,Pyro,,1000,1300,,4,Fireyarou (Rush Duel),https://yugipedia.com/wiki/Fireyarou_(Rush_Duel),,2023-08-12 01:24:30,"('Type',)"
Fish Depth Charge,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Fish Depth Charge (Rush Duel),https://yugipedia.com/wiki/Fish_Depth_Charge_(Rush_Duel),,2023-08-19 19:51:13,"('Any',)"
Five Types of Assistance,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Five Types of Assistance,https://yugipedia.com/wiki/Five_Types_of_Assistance,,2023-08-16 03:12:38,
Five-Headed Dragon,Monster Card,,,False,False,DARK,Fusion Monster,Dragon,"('Continuous Effect',)",5000,5000,,12,Five-Headed Dragon (Rush Duel),https://yugipedia.com/wiki/Five-Headed_Dragon_(Rush_Duel),,2023-08-15 23:27:50,"('Type',)"
Flame Arms - Fretberge,Spell Card,Equip Spell Card,"('Shaman Bandit',)",False,False,,,,"('Effect',)",,,,,Flame Arms - Fretberge,https://yugipedia.com/wiki/Flame_Arms_-_Fretberge,,2023-08-16 00:09:24,
Flame Cerebrus,Monster Card,,,False,False,FIRE,Normal Monster,Pyro,,1800,2100,,6,Flame Cerebrus (Rush Duel),https://yugipedia.com/wiki/Flame_Cerebrus_(Rush_Duel),,2023-03-18 18:15:35,
Flame Champion,Monster Card,,,False,False,FIRE,Normal Monster,Pyro,,1300,1900,,5,Flame Champion (Rush Duel),https://yugipedia.com/wiki/Flame_Champion_(Rush_Duel),,2023-03-18 18:15:52,
Flame Manipulator,Monster Card,,,False,False,FIRE,Normal Monster,Spellcaster,,1000,900,,3,Flame Manipulator (Rush Duel),https://yugipedia.com/wiki/Flame_Manipulator_(Rush_Duel),,2023-07-21 06:34:22,"('Type',)"
Flame Ruler,Monster Card,,,True,False,FIRE,Effect Monster,Pyro,"('Continuous Effect',)",1600,1500,,4,Flame Ruler (Rush Duel),https://yugipedia.com/wiki/Flame_Ruler_(Rush_Duel),,2023-03-18 18:16:57,"('Any',)"
Flame Seeker,Monster Card,,"('Chemistry',)",False,False,FIRE,Normal Monster,Pyro,,400,1400,,4,Flame Seeker,https://yugipedia.com/wiki/Flame_Seeker,,2023-03-18 18:17:06,
Flame Swordsman,Monster Card,,,False,False,FIRE,Fusion Monster,Warrior,,1600,1800,,5,Flame Swordsman (Rush Duel),https://yugipedia.com/wiki/Flame_Swordsman_(Rush_Duel),,2023-07-21 06:06:17,"('Type',)"
Flapun,Monster Card,,,False,False,EARTH,Effect Monster,Beast,"('Effect',)",200,700,,1,Flapun,https://yugipedia.com/wiki/Flapun,,2023-06-27 11:39:58,
Flare Sorcerer,Monster Card,,,False,False,FIRE,Normal Monster,Spellcaster,,0,1500,,4,Flare Sorcerer,https://yugipedia.com/wiki/Flare_Sorcerer,,2023-03-18 18:20:58,
Flutomahawk the Music Princess,Monster Card,,"('Music Princess',)",False,False,WIND,Normal Monster,Warrior,,0,1500,,4,Flutomahawk the Music Princess,https://yugipedia.com/wiki/Flutomahawk_the_Music_Princess,,2023-06-24 12:29:24,
Flying Kamakiri #2,Monster Card,,,False,False,WIND,Normal Monster,Insect,,800,1500,,4,Flying Kamakiri 2 (Rush Duel),https://yugipedia.com/wiki/Flying_Kamakiri_2_(Rush_Duel),,2023-03-18 18:39:48,
Folder Blitz the Infinite Dream,Monster Card,,"('Psychic Musician',)",False,False,FIRE,Effect Monster,Psychic,"('Effect',)",0,2300,,7,Folder Blitz the Infinite Dream,https://yugipedia.com/wiki/Folder_Blitz_the_Infinite_Dream,,2023-08-02 23:30:00,
Following World,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Following World,https://yugipedia.com/wiki/Following_World,,2023-03-18 18:42:28,
Followl of the Dark Wisdom,Monster Card,,,False,False,LIGHT,Normal Monster,Fiend,,400,1100,,3,Followl of the Dark Wisdom,https://yugipedia.com/wiki/Followl_of_the_Dark_Wisdom,,2023-07-21 06:35:01,
Followl of the Fornether,Monster Card,,,False,False,LIGHT,Effect Monster,Fiend,"('Effect',)",900,1600,,6,Followl of the Fornether,https://yugipedia.com/wiki/Followl_of_the_Fornether,,2023-07-21 06:35:07,
Force of Thief,Trap Card,Normal Trap Card,"('Shaman Bandit',)",False,False,,,,"('Effect',)",,,,,Force of Thief,https://yugipedia.com/wiki/Force_of_Thief,,2023-08-16 04:07:00,
Forest,Spell Card,Field Spell Card,,False,False,,,,"('Effect',)",,,,,Forest (Rush Duel),https://yugipedia.com/wiki/Forest_(Rush_Duel),,2023-06-19 21:24:29,"('Type',)"
Forkhawk,Monster Card,,,False,False,WIND,Effect Monster,Machine,"('Effect',)",900,400,,3,Forkhawk,https://yugipedia.com/wiki/Forkhawk,,2023-03-18 18:49:17,
Fortitude Dragon,Monster Card,,,False,False,DARK,Effect Monster,Dragon,"('Effect',)",1100,900,,4,Fortitude Dragon,https://yugipedia.com/wiki/Fortitude_Dragon,,2023-06-27 19:52:38,
Frenzied Panda,Monster Card,,,False,False,EARTH,Normal Monster,Beast,,1000,1200,,4,Frenzied Panda (Rush Duel),https://yugipedia.com/wiki/Frenzied_Panda_(Rush_Duel),,2023-03-18 19:01:50,"('Type',)"
Frenzied Panda Cotta,Monster Card,,,False,False,WATER,Normal Monster,Aqua,,0,1200,,3,Frenzied Panda Cotta,https://yugipedia.com/wiki/Frenzied_Panda_Cotta,,2023-03-18 19:01:59,
Frightening Fan Mail,Spell Card,Normal Spell Card,"('Ghost Story',)",False,False,,,,"('Effect',)",,,,,Frightening Fan Mail,https://yugipedia.com/wiki/Frightening_Fan_Mail,,2023-03-18 19:02:41,
Full Jersey,Trap Card,Normal Trap Card,"('Jersey',)",False,False,,,,"('Effect',)",,,,,Full Jersey,https://yugipedia.com/wiki/Full_Jersey,,2023-03-18 19:12:35,
Full Meteor Impact,Monster Card,,,False,False,FIRE,Effect Monster,Rock,"('Effect',)",0,2500,,7,Full Meteor Impact,https://yugipedia.com/wiki/Full_Meteor_Impact,,2023-03-18 19:12:44,
Full Moon Dragon Umbralancer F,Monster Card,,,False,False,DARK,Fusion Monster,High Dragon,"('Multi-Choice Effect',)",1600,2300,,7,Full Moon Dragon Umbralancer F,https://yugipedia.com/wiki/Full_Moon_Dragon_Umbralancer_F,,2023-08-15 03:10:20,
Full Orchestra the Music Fiend,Monster Card,,"('Music Princess',)",False,False,WIND,Fusion Monster,Warrior,"('Effect',)",2900,2900,,9,Full Orchestra the Music Fiend,https://yugipedia.com/wiki/Full_Orchestra_the_Music_Fiend,,2023-08-15 03:12:14,
Fusion,Spell Card,Normal Spell Card,"('Fusion (archetype)',)",False,False,,,,"('Effect',)",,,,,Fusion (Rush Duel),https://yugipedia.com/wiki/Fusion_(Rush_Duel),"('Alternate',)",2023-07-23 20:32:08,
Fusionic Revivern,Monster Card,,,False,False,LIGHT,Effect Monster,Dragon,"('Effect',)",0,0,,1,Fusionic Revivern,https://yugipedia.com/wiki/Fusionic_Revivern,,2023-08-04 10:01:36,
Future Aeromancer,Monster Card,,,False,False,WIND,Effect Monster,Psychic,"('Effect',)",1300,500,,3,Future Aeromancer,https://yugipedia.com/wiki/Future_Aeromancer,,2023-03-18 19:23:09,
Future Diviner,Monster Card,,,False,False,WATER,Effect Monster,Psychic,"('Effect',)",1300,500,,4,Future Diviner,https://yugipedia.com/wiki/Future_Diviner,,2023-08-27 21:43:53,
Future Mining,Spell Card,Normal Spell Card,"('Signature move',)",False,False,,,,"('Effect',)",,,,,Future Mining,https://yugipedia.com/wiki/Future_Mining,,2023-03-18 19:24:15,
Gadget Soldier,Monster Card,,,False,False,FIRE,Normal Monster,Machine,,2000,1800,,6,Gadget Soldier (Rush Duel),https://yugipedia.com/wiki/Gadget_Soldier_(Rush_Duel),,2023-03-16 10:14:08,"('Any',)"
Gagaga Outfielder,Monster Card,,"('Baseball',)",False,False,FIRE,Normal Monster,Warrior,,400,1200,,4,Gagaga Outfielder,https://yugipedia.com/wiki/Gagaga_Outfielder,,2023-03-18 19:31:22,
Gagagaguts,Trap Card,Normal Trap Card,"('Baseball',)",False,False,,,,"('Effect',)",,,,,Gagagaguts,https://yugipedia.com/wiki/Gagagaguts,,2023-06-27 19:52:06,
Gaia The Fierce Knight,Monster Card,,"('Gaia (series)',)",False,False,EARTH,Normal Monster,Warrior,,2100,2300,,7,Gaia The Fierce Knight (Rush Duel),https://yugipedia.com/wiki/Gaia_The_Fierce_Knight_(Rush_Duel),"('Alternate',)",2023-08-10 22:44:58,"('Name', 'Type')"
Gaia the Battle Ruler,Monster Card,,"('Gaia (series)',)",False,False,WIND,Fusion Monster,Magical Knight,"('Multi-Choice Effect',)",2100,2600,,7,Gaia the Battle Ruler,https://yugipedia.com/wiki/Gaia_the_Battle_Ruler,,2023-08-15 03:14:51,
Gaia the Dragon Champion,Monster Card,,"('Gaia (series)',)",False,False,WIND,Fusion Monster,Dragon,,2100,2600,,7,Gaia the Dragon Champion (Rush Duel),https://yugipedia.com/wiki/Gaia_the_Dragon_Champion_(Rush_Duel),,2023-08-15 03:15:31,"('Name',)"
Gajumaru the Shadow Flower Lion,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Effect Monster,Plant,"('Effect',)",1500,2400,,7,Gajumaru the Shadow Flower Lion,https://yugipedia.com/wiki/Gajumaru_the_Shadow_Flower_Lion,,2023-03-18 19:40:09,
Galacterial Ore,Monster Card,,,False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1300,1000,,4,Galacterial Ore,https://yugipedia.com/wiki/Galacterial_Ore,,2023-08-11 01:51:52,
Galactiara Eve,Monster Card,,,False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",0,0,,1,Galactiara Eve,https://yugipedia.com/wiki/Galactiara_Eve,,2023-05-11 17:47:17,
Galactiara Fuse Eve,Monster Card,,,False,False,LIGHT,Fusion Monster,Galaxy (Type),"('Effect',)",1600,2400,,7,Galactiara Fuse Eve,https://yugipedia.com/wiki/Galactiara_Fuse_Eve,,2023-08-26 18:45:44,
Galactica Addergatling,Spell Card,Equip Spell Card,"('Galactica',)",False,False,,,,"('Effect',)",,,,,Galactica Addergatling,https://yugipedia.com/wiki/Galactica_Addergatling,,2023-08-18 08:25:41,
Galactica Amnesia,Monster Card,,"('Galactica',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1500,1600,,6,Galactica Amnesia,https://yugipedia.com/wiki/Galactica_Amnesia,,2023-06-22 14:43:52,
Galactica Deja Vu,Monster Card,,"('Galactica',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1200,0,,2,Galactica Deja Vu,https://yugipedia.com/wiki/Galactica_Deja_Vu,,2023-08-18 08:22:50,
Galactica Force,Spell Card,Normal Spell Card,"('Galactica',)",False,False,,,,"('Effect',)",,,,,Galactica Force,https://yugipedia.com/wiki/Galactica_Force,,2023-03-18 19:41:04,
Galactica Jamais Vu,Monster Card,,"('Galactica',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1200,0,,2,Galactica Jamais Vu,https://yugipedia.com/wiki/Galactica_Jamais_Vu,,2023-03-18 19:41:13,
Galactica Lattice,Trap Card,Normal Trap Card,"('Galactica',)",False,False,,,,"('Effect',)",,,,,Galactica Lattice,https://yugipedia.com/wiki/Galactica_Lattice,,2023-03-18 19:41:22,
Galactica Oblivion,Monster Card,,"('Galactica',)",False,False,LIGHT,Normal Monster,Galaxy (Type),,2500,2500,,7,Galactica Oblivion,https://yugipedia.com/wiki/Galactica_Oblivion,"('Alternate',)",2023-07-21 06:38:28,
Galactica Reminiscence,Monster Card,,"('Galactica',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",2000,2400,,7,Galactica Reminiscence,https://yugipedia.com/wiki/Galactica_Reminiscence,,2023-08-23 18:49:02,
Galactica Repulsion,Spell Card,Normal Spell Card,"('Galactica',)",False,False,,,,"('Effect',)",,,,,Galactica Repulsion,https://yugipedia.com/wiki/Galactica_Repulsion,,2023-03-18 19:41:45,
Galactica Tabula Rasa,Monster Card,,"('Galactica',)",False,False,LIGHT,Effect Monster,Galaxy (Type),"('Effect',)",1600,1500,,6,Galactica Tabula Rasa,https://yugipedia.com/wiki/Galactica_Tabula_Rasa,,2023-08-15 23:30:51,
Galactica Xiphos,Spell Card,Equip Spell Card,"('Galactica',)",False,False,,,,"('Effect',)",,,,,Galactica Xiphos,https://yugipedia.com/wiki/Galactica_Xiphos,,2023-08-15 23:55:56,
Galaxy Topping Troll,Monster Card,,,False,False,DARK,Effect Monster,Pyro,"('Effect',)",1000,1200,,4,Galaxy Topping Troll,https://yugipedia.com/wiki/Galaxy_Topping_Troll,,2023-06-27 19:51:02,
Gameboard Ablaze and Alight,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Gameboard Ablaze and Alight,https://yugipedia.com/wiki/Gameboard_Ablaze_and_Alight,,2023-08-11 02:20:05,
Garland the True Shadow Flower Ninja,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Effect Monster,Plant,"('Effect',)",1500,2500,,8,Garland the True Shadow Flower Ninja,https://yugipedia.com/wiki/Garland_the_True_Shadow_Flower_Ninja,,2023-08-26 22:08:56,
Garmr the Lone Wolf,Monster Card,,,False,False,LIGHT,Normal Monster,Fiend,,200,800,,2,Garmr the Lone Wolf,https://yugipedia.com/wiki/Garmr_the_Lone_Wolf,,2023-03-18 19:54:47,
Garnecia Elefantis,Monster Card,,,False,False,EARTH,Normal Monster,Beast-Warrior,,2000,2400,,7,Garnecia Elefantis (Rush Duel),https://yugipedia.com/wiki/Garnecia_Elefantis_(Rush_Duel),,2023-03-18 19:55:10,
Gatekeeping Gargoyle,Monster Card,,,False,False,LIGHT,Effect Monster,Fiend,"('Effect',)",1200,1600,,6,Gatekeeping Gargoyle,https://yugipedia.com/wiki/Gatekeeping_Gargoyle,,2023-03-18 19:58:47,
Gatling the Shadow Flower Shinobi,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Effect Monster,Plant,"('Effect',)",2400,2000,,7,Gatling the Shadow Flower Shinobi,https://yugipedia.com/wiki/Gatling_the_Shadow_Flower_Shinobi,,2023-08-22 06:41:53,
Gazelle the King of Mythical Beasts,Monster Card,,,False,False,EARTH,Normal Monster,Beast,,1200,1500,,4,Gazelle the King of Mythical Beasts (Rush Duel),https://yugipedia.com/wiki/Gazelle_the_King_of_Mythical_Beasts_(Rush_Duel),,2023-06-19 21:24:15,"('Any',)"
Gekka the Shadow Flower Beauty,Monster Card,,"('Shadow Flower',)",False,False,EARTH,Effect Monster,Plant,"('Effect',)",1300,0,,4,Gekka the Shadow Flower Beauty,https://yugipedia.com/wiki/Gekka_the_Shadow_Flower_Beauty,,2023-07-21 06:39:54,
Genie's Fire Breath,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Genie's Fire Breath,https://yugipedia.com/wiki/Genie%27s_Fire_Breath,,2023-03-18 20:31:45,
Geological Survey,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Geological Survey,https://yugipedia.com/wiki/Geological_Survey,,2023-03-18 20:33:06,
Ghost Cyclone,Spell Card,Normal Spell Card,,False,False,,,,"('Effect',)",,,,,Ghost Cyclone,https://yugipedia.com/wiki/Ghost_Cyclone,,2023-03-18 20:37:27,
Ghost Vicious,Monster Card,,,False,False,DARK,Effect Monster,Zombie,"('Effect',)",1200,1700,,5,Ghost Vicious,https://yugipedia.com/wiki/Ghost_Vicious,,2023-03-18 20:41:04,
Ghoulish Gal,Monster Card,,"('Ghost Story',)",False,False,DARK,Normal Monster,Zombie,,800,0,,2,Ghoulish Gal,https://yugipedia.com/wiki/Ghoulish_Gal,,2023-03-18 20:51:11,
Gi-ant Revolution,Trap Card,Normal Trap Card,"('Gi-ant Revolution (series)',)",False,False,,,,"('Effect',)",,,,,Gi-ant Revolution,https://yugipedia.com/wiki/Gi-ant_Revolution,,2023-03-18 20:51:23,
Giant Bulge,Monster Card,,,False,False,LIGHT,Normal Monster,Galaxy (Type),,1300,1300,,4,Giant Bulge,https://yugipedia.com/wiki/Giant_Bulge,,2023-03-18 20:52:31,
Giant Tiger Strike,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Giant Tiger Strike,https://yugipedia.com/wiki/Giant_Tiger_Strike,,2023-08-19 19:40:23,
Giant Tortoise of Greed,Trap Card,Normal Trap Card,,False,False,,,,"('Effect',)",,,,,Giant Tortoise of Greed,https://yugipedia.com/wiki/Giant_Tortoise_of_Greed,,2023-03-18 20:56:13,
Giftarist,Monster Card,,"('Band Group',)",False,False,DARK,Effect Monster,Psychic,"('Effect',)",0,2400,,7,Giftarist,https://yugipedia.com/wiki/Giftarist,,2023-03-18 20:58:17,
Giga-Tech Wolf,Monster Card,,,False,False,FIRE,Normal Monster,Machine,,1400,1200,,4,Giga-Tech Wolf (Rush Duel),https://yugipedia.com/wiki/Giga-Tech_Wolf_(Rush_Duel),,2023-03-18 20:58:59,
Gilford the Legend,Monster Card,,,False,False,EARTH,Effect Monster,Warrior,"('Effect',)",2000,2600,,8,Gilford the Legend (Rush Duel),https://yugipedia.com/wiki/Gilford_the_Legend_(Rush_Duel),,2023-05-25 11:25:49,"('Any',)"
