Name,Card type,Property,Effect type,Legend,Maximum mode,Page name,Page URL,Modification date,Version
Feverous Spirit Stadium,Spell Card,Field Spell Card,"('Effect',)",True,True,Feverous Spirit Stadium,https://yugipedia.com/wiki/Feverous_Spirit_Stadium,2022-12-27 13:31:38,Old
Feverous Spirit Stadium,Spell Card,Field Spell Card,"('Effect',)",False,False,Feverous Spirit Stadium,https://yugipedia.com/wiki/Feverous_Spirit_Stadium,2022-12-27 13:31:38,New
Fiery Blaze,Spell Card,Normal Spell Card,"('Effect',)",True,True,Fiery Blaze,https://yugipedia.com/wiki/Fiery_Blaze,2022-12-21 09:46:54,Old
Fiery Blaze,Spell Card,Normal Spell Card,"('Effect',)",False,False,Fiery Blaze,https://yugipedia.com/wiki/Fiery_Blaze,2022-12-21 09:46:54,New
Fillan Dwarf,Monster Card,,"('Effect',)",True,True,Fillan Dwarf,https://yugipedia.com/wiki/Fillan_Dwarf,2023-02-04 14:23:06,Old
Fillan Dwarf,Monster Card,,"('Effect',)",False,False,Fillan Dwarf,https://yugipedia.com/wiki/Fillan_Dwarf,2023-02-04 14:23:06,New
Final Alliance!,Spell Card,Normal Spell Card,,True,True,Final Alliance!,https://yugipedia.com/wiki/Final_Alliance!,2023-01-24 20:02:52,Old
Final Alliance!,Spell Card,Normal Spell Card,,False,False,Final Alliance!,https://yugipedia.com/wiki/Final_Alliance!,2023-01-24 20:02:52,New
Final Destiny,Spell Card,Normal Spell Card,"('Effect',)",True,True,Final Destiny (Rush Duel),https://yugipedia.com/wiki/Final_Destiny_(Rush_Duel),2023-02-16 14:28:51,Old
Final Destiny,Spell Card,Normal Spell Card,,True,True,Final Destiny (anime Rush Duel),https://yugipedia.com/wiki/Final_Destiny_(anime_Rush_Duel),2022-08-06 16:39:23,Old
Final Destiny,Spell Card,Normal Spell Card,,False,False,Final Destiny (anime Rush Duel),https://yugipedia.com/wiki/Final_Destiny_(anime_Rush_Duel),2022-08-06 16:39:23,New
Final Destiny,Spell Card,Normal Spell Card,"('Effect',)",True,False,Final Destiny (Rush Duel),https://yugipedia.com/wiki/Final_Destiny_(Rush_Duel),2023-02-16 14:28:51,New
Finalize Phoenix,Monster Card,,"('Effect',)",True,True,Finalize Phoenix,https://yugipedia.com/wiki/Finalize_Phoenix,2022-11-26 13:33:11,Old
Finalize Phoenix,Monster Card,,"('Effect',)",False,False,Finalize Phoenix,https://yugipedia.com/wiki/Finalize_Phoenix,2022-11-26 13:33:11,New
Financial Fighting Spirit,Spell Card,Normal Spell Card,,True,True,Financial Fighting Spirit,https://yugipedia.com/wiki/Financial_Fighting_Spirit,2022-06-16 07:19:05,Old
Financial Fighting Spirit,Spell Card,Normal Spell Card,,False,False,Financial Fighting Spirit,https://yugipedia.com/wiki/Financial_Fighting_Spirit,2022-06-16 07:19:05,New
Fire Fall Blaze Barrier,Trap Card,Normal Trap Card,"('Effect',)",True,True,Fire Fall Blaze Barrier,https://yugipedia.com/wiki/Fire_Fall_Blaze_Barrier,2022-12-21 09:47:38,Old
Fire Fall Blaze Barrier,Trap Card,Normal Trap Card,"('Effect',)",False,False,Fire Fall Blaze Barrier,https://yugipedia.com/wiki/Fire_Fall_Blaze_Barrier,2022-12-21 09:47:38,New
Fire Golem,Monster Card,,"('Effect',)",True,True,Fire Golem,https://yugipedia.com/wiki/Fire_Golem,2022-09-21 03:03:53,Old
Fire Golem,Monster Card,,"('Effect',)",False,False,Fire Golem,https://yugipedia.com/wiki/Fire_Golem,2022-09-21 03:03:53,New
Fire Guardian,Monster Card,,,True,True,Fire Guardian,https://yugipedia.com/wiki/Fire_Guardian,2022-12-21 09:36:54,Old
Fire Guardian,Monster Card,,,False,False,Fire Guardian,https://yugipedia.com/wiki/Fire_Guardian,2022-12-21 09:36:54,New
Fire Jester,Monster Card,,"('Effect',)",True,True,Fire Jester,https://yugipedia.com/wiki/Fire_Jester,2022-12-30 02:10:12,Old
Fire Jester,Monster Card,,"('Effect',)",False,False,Fire Jester,https://yugipedia.com/wiki/Fire_Jester,2022-12-30 02:10:12,New
First Wind,Trap Card,Normal Trap Card,,True,True,First Wind,https://yugipedia.com/wiki/First_Wind,2023-01-24 19:57:40,Old
First Wind,Trap Card,Normal Trap Card,,False,False,First Wind,https://yugipedia.com/wiki/First_Wind,2023-01-24 19:57:40,New
Five Types of Assistance,Spell Card,Normal Spell Card,"('Effect',)",True,True,Five Types of Assistance,https://yugipedia.com/wiki/Five_Types_of_Assistance,2022-12-23 14:34:55,Old
Five Types of Assistance,Spell Card,Normal Spell Card,"('Effect',)",False,False,Five Types of Assistance,https://yugipedia.com/wiki/Five_Types_of_Assistance,2022-12-23 14:34:55,New
Five-Headed Dragon,Monster Card,,"('Continuous Effect',)",True,True,Five-Headed Dragon (Rush Duel),https://yugipedia.com/wiki/Five-Headed_Dragon_(Rush_Duel),2023-01-18 11:05:08,Old
Five-Headed Dragon,Monster Card,,"('Continuous Effect',)",False,False,Five-Headed Dragon (Rush Duel),https://yugipedia.com/wiki/Five-Headed_Dragon_(Rush_Duel),2023-01-18 11:05:08,New
Flame Arms - Fretberge,Spell Card,Equip Spell Card,"('Effect',)",True,True,Flame Arms - Fretberge,https://yugipedia.com/wiki/Flame_Arms_-_Fretberge,2023-02-04 14:19:20,Old
Flame Arms - Fretberge,Spell Card,Equip Spell Card,"('Effect',)",False,False,Flame Arms - Fretberge,https://yugipedia.com/wiki/Flame_Arms_-_Fretberge,2023-02-04 14:19:20,New
Flame Cerebrus,Monster Card,,,True,True,Flame Cerebrus (Rush Duel),https://yugipedia.com/wiki/Flame_Cerebrus_(Rush_Duel),2022-12-21 09:44:56,Old
Flame Cerebrus,Monster Card,,,False,False,Flame Cerebrus (Rush Duel),https://yugipedia.com/wiki/Flame_Cerebrus_(Rush_Duel),2022-12-21 09:44:56,New
Flame Champion,Monster Card,,,True,True,Flame Champion (Rush Duel),https://yugipedia.com/wiki/Flame_Champion_(Rush_Duel),2022-12-21 09:45:09,Old
Flame Champion,Monster Card,,,False,False,Flame Champion (Rush Duel),https://yugipedia.com/wiki/Flame_Champion_(Rush_Duel),2022-12-21 09:45:09,New
Flame Manipulator,Monster Card,,,True,True,Flame Manipulator (Rush Duel),https://yugipedia.com/wiki/Flame_Manipulator_(Rush_Duel),2022-04-23 01:18:00,Old
Flame Manipulator,Monster Card,,,False,False,Flame Manipulator (Rush Duel),https://yugipedia.com/wiki/Flame_Manipulator_(Rush_Duel),2022-04-23 01:18:00,New
Flame Ruler,Monster Card,,"('Continuous Effect',)",True,True,Flame Ruler (Rush Duel),https://yugipedia.com/wiki/Flame_Ruler_(Rush_Duel),2022-12-21 09:03:14,Old
Flame Ruler,Monster Card,,"('Continuous Effect',)",True,False,Flame Ruler (Rush Duel),https://yugipedia.com/wiki/Flame_Ruler_(Rush_Duel),2022-12-21 09:03:14,New
Flame Seeker,Monster Card,,,True,True,Flame Seeker,https://yugipedia.com/wiki/Flame_Seeker,2022-12-21 09:45:56,Old
Flame Seeker,Monster Card,,,False,False,Flame Seeker,https://yugipedia.com/wiki/Flame_Seeker,2022-12-21 09:45:56,New
Flame Swordsman,Monster Card,,,True,True,Flame Swordsman (Rush Duel),https://yugipedia.com/wiki/Flame_Swordsman_(Rush_Duel),2022-04-23 01:17:10,Old
Flame Swordsman,Monster Card,,,False,False,Flame Swordsman (Rush Duel),https://yugipedia.com/wiki/Flame_Swordsman_(Rush_Duel),2022-04-23 01:17:10,New
Flapun,Monster Card,,"('Effect',)",True,True,Flapun,https://yugipedia.com/wiki/Flapun,2023-02-15 13:27:36,Old
Flapun,Monster Card,,"('Effect',)",False,False,Flapun,https://yugipedia.com/wiki/Flapun,2023-02-15 13:27:36,New
Flare Sorcerer,Monster Card,,,True,True,Flare Sorcerer,https://yugipedia.com/wiki/Flare_Sorcerer,2023-01-19 21:15:53,Old
Flare Sorcerer,Monster Card,,,False,False,Flare Sorcerer,https://yugipedia.com/wiki/Flare_Sorcerer,2023-01-19 21:15:53,New
Flutomahawk the Music Princess,Monster Card,,,True,True,Flutomahawk the Music Princess,https://yugipedia.com/wiki/Flutomahawk_the_Music_Princess,2022-10-20 07:24:08,Old
Flutomahawk the Music Princess,Monster Card,,,False,False,Flutomahawk the Music Princess,https://yugipedia.com/wiki/Flutomahawk_the_Music_Princess,2022-10-20 07:24:08,New
Flux Capacitor,Trap Card,Normal Trap Card,,True,True,Flux Capacitor,https://yugipedia.com/wiki/Flux_Capacitor,2022-08-14 18:42:14,Old
Flux Capacitor,Trap Card,Normal Trap Card,,False,False,Flux Capacitor,https://yugipedia.com/wiki/Flux_Capacitor,2022-08-14 18:42:14,New
Flying Kamakiri #2,Monster Card,,,True,True,Flying Kamakiri 2 (Rush Duel),https://yugipedia.com/wiki/Flying_Kamakiri_2_(Rush_Duel),2022-09-21 05:44:51,Old
Flying Kamakiri #2,Monster Card,,,False,False,Flying Kamakiri 2 (Rush Duel),https://yugipedia.com/wiki/Flying_Kamakiri_2_(Rush_Duel),2022-09-21 05:44:51,New
Folder Blitz the Infinite Dream,Monster Card,,"('Effect',)",True,True,Folder Blitz the Infinite Dream,https://yugipedia.com/wiki/Folder_Blitz_the_Infinite_Dream,2022-10-20 07:05:28,Old
Folder Blitz the Infinite Dream,Monster Card,,"('Effect',)",False,False,Folder Blitz the Infinite Dream,https://yugipedia.com/wiki/Folder_Blitz_the_Infinite_Dream,2022-10-20 07:05:28,New
Following World,Spell Card,Field Spell Card,"('Effect',)",True,True,Following World,https://yugipedia.com/wiki/Following_World,2022-12-20 09:03:56,Old
Following World,Spell Card,Field Spell Card,"('Effect',)",False,False,Following World,https://yugipedia.com/wiki/Following_World,2022-12-20 09:03:56,New
Followl of the Dark Wisdom,Monster Card,,,True,True,Followl of the Dark Wisdom,https://yugipedia.com/wiki/Followl_of_the_Dark_Wisdom,2023-01-03 22:13:24,Old
Followl of the Dark Wisdom,Monster Card,,,False,False,Followl of the Dark Wisdom,https://yugipedia.com/wiki/Followl_of_the_Dark_Wisdom,2023-01-03 22:13:24,New
Followl of the Fornether,Monster Card,,"('Effect',)",True,True,Followl of the Fornether,https://yugipedia.com/wiki/Followl_of_the_Fornether,2021-12-17 12:13:03,Old
Followl of the Fornether,Monster Card,,"('Effect',)",False,False,Followl of the Fornether,https://yugipedia.com/wiki/Followl_of_the_Fornether,2021-12-17 12:13:03,New
Force of Thief,Trap Card,Normal Trap Card,"('Effect',)",True,True,Force of Thief,https://yugipedia.com/wiki/Force_of_Thief,2023-02-04 14:17:30,Old
Force of Thief,Trap Card,Normal Trap Card,"('Effect',)",False,False,Force of Thief,https://yugipedia.com/wiki/Force_of_Thief,2023-02-04 14:17:30,New
Forest,Spell Card,Field Spell Card,"('Effect',)",True,True,Forest (Rush Duel),https://yugipedia.com/wiki/Forest_(Rush_Duel),2022-10-20 07:34:15,Old
Forest,Spell Card,Field Spell Card,"('Effect',)",False,False,Forest (Rush Duel),https://yugipedia.com/wiki/Forest_(Rush_Duel),2022-10-20 07:34:15,New
Forkhawk,Monster Card,,"('Effect',)",True,True,Forkhawk,https://yugipedia.com/wiki/Forkhawk,2022-12-21 09:23:30,Old
Forkhawk,Monster Card,,"('Effect',)",False,False,Forkhawk,https://yugipedia.com/wiki/Forkhawk,2022-12-21 09:23:30,New
Fortitude Dragon,Monster Card,,"('Effect',)",True,True,Fortitude Dragon,https://yugipedia.com/wiki/Fortitude_Dragon,2022-12-10 20:33:59,Old
Fortitude Dragon,Monster Card,,"('Effect',)",False,False,Fortitude Dragon,https://yugipedia.com/wiki/Fortitude_Dragon,2022-12-10 20:33:59,New
Fossilized Star Aldebalance,Trap Card,Normal Trap Card,,True,True,Fossilized Star Aldebalance,https://yugipedia.com/wiki/Fossilized_Star_Aldebalance,2022-10-19 16:57:17,Old
Fossilized Star Aldebalance,Trap Card,Normal Trap Card,,False,False,Fossilized Star Aldebalance,https://yugipedia.com/wiki/Fossilized_Star_Aldebalance,2022-10-19 16:57:17,New
Frenzied Panda,Monster Card,,,True,True,Frenzied Panda (Rush Duel),https://yugipedia.com/wiki/Frenzied_Panda_(Rush_Duel),2022-04-10 15:50:42,Old
Frenzied Panda,Monster Card,,,False,False,Frenzied Panda (Rush Duel),https://yugipedia.com/wiki/Frenzied_Panda_(Rush_Duel),2022-04-10 15:50:42,New
Frenzied Panda Cotta,Monster Card,,,True,True,Frenzied Panda Cotta,https://yugipedia.com/wiki/Frenzied_Panda_Cotta,2023-01-19 04:51:04,Old
Frenzied Panda Cotta,Monster Card,,,False,False,Frenzied Panda Cotta,https://yugipedia.com/wiki/Frenzied_Panda_Cotta,2023-01-19 04:51:04,New
Friend Bishop,Monster Card,,,True,True,Friend Bishop,https://yugipedia.com/wiki/Friend_Bishop,2023-02-08 22:40:57,Old
Friend Bishop,Monster Card,,,False,False,Friend Bishop,https://yugipedia.com/wiki/Friend_Bishop,2023-02-08 22:40:57,New
Frightening Fan Mail,Spell Card,Normal Spell Card,"('Effect',)",True,True,Frightening Fan Mail,https://yugipedia.com/wiki/Frightening_Fan_Mail,2022-10-20 06:58:23,Old
Frightening Fan Mail,Spell Card,Normal Spell Card,"('Effect',)",False,False,Frightening Fan Mail,https://yugipedia.com/wiki/Frightening_Fan_Mail,2022-10-20 06:58:23,New
Full Jersey,Trap Card,Normal Trap Card,"('Effect',)",True,True,Full Jersey,https://yugipedia.com/wiki/Full_Jersey,2022-10-05 20:20:16,Old
Full Jersey,Trap Card,Normal Trap Card,"('Effect',)",False,False,Full Jersey,https://yugipedia.com/wiki/Full_Jersey,2022-10-05 20:20:16,New
Full Meteor Impact,Monster Card,,"('Effect',)",True,True,Full Meteor Impact,https://yugipedia.com/wiki/Full_Meteor_Impact,2022-09-21 03:36:02,Old
Full Meteor Impact,Monster Card,,"('Effect',)",False,False,Full Meteor Impact,https://yugipedia.com/wiki/Full_Meteor_Impact,2022-09-21 03:36:02,New
Full Moon Dragon Umbralancer F,Monster Card,,"('Multi-Choice Effect',)",True,True,Full Moon Dragon Umbralancer F,https://yugipedia.com/wiki/Full_Moon_Dragon_Umbralancer_F,2023-01-07 04:44:00,Old
Full Moon Dragon Umbralancer F,Monster Card,,"('Multi-Choice Effect',)",False,False,Full Moon Dragon Umbralancer F,https://yugipedia.com/wiki/Full_Moon_Dragon_Umbralancer_F,2023-01-07 04:44:00,New
Full Orchestra the Music Fiend,Monster Card,,,True,True,Full Orchestra the Music Fiend,https://yugipedia.com/wiki/Full_Orchestra_the_Music_Fiend,2023-02-15 20:00:38,Old
Full Orchestra the Music Fiend,Monster Card,,,False,False,Full Orchestra the Music Fiend,https://yugipedia.com/wiki/Full_Orchestra_the_Music_Fiend,2023-02-15 20:00:38,New
Fusion,Spell Card,Normal Spell Card,"('Effect',)",True,True,Fusion (Rush Duel),https://yugipedia.com/wiki/Fusion_(Rush_Duel),2023-01-18 16:21:15,Old
Fusion,Spell Card,Normal Spell Card,"('Effect',)",False,False,Fusion (Rush Duel),https://yugipedia.com/wiki/Fusion_(Rush_Duel),2023-01-18 16:21:15,New
Future Aeromancer,Monster Card,,"('Effect',)",True,True,Future Aeromancer,https://yugipedia.com/wiki/Future_Aeromancer,2022-11-26 13:42:02,Old
Future Aeromancer,Monster Card,,"('Effect',)",False,False,Future Aeromancer,https://yugipedia.com/wiki/Future_Aeromancer,2022-11-26 13:42:02,New
Future Diviner,Monster Card,,"('Effect',)",True,True,Future Diviner,https://yugipedia.com/wiki/Future_Diviner,2022-09-21 05:30:23,Old
Future Diviner,Monster Card,,"('Effect',)",False,False,Future Diviner,https://yugipedia.com/wiki/Future_Diviner,2022-09-21 05:30:23,New
Future Mining,Spell Card,Normal Spell Card,"('Effect',)",True,True,Future Mining,https://yugipedia.com/wiki/Future_Mining,2022-09-21 05:41:35,Old
Future Mining,Spell Card,Normal Spell Card,"('Effect',)",False,False,Future Mining,https://yugipedia.com/wiki/Future_Mining,2022-09-21 05:41:35,New
Gacha Gatling Bluetooth Dark Dragon Dymanaraja,Monster Card,,,True,True,Gacha Gatling Bluetooth Dark Dragon Dymanaraja,https://yugipedia.com/wiki/Gacha_Gatling_Bluetooth_Dark_Dragon_Dymanaraja,2023-01-22 00:47:29,Old
Gacha Gatling Bluetooth Dark Dragon Dymanaraja,Monster Card,,,False,False,Gacha Gatling Bluetooth Dark Dragon Dymanaraja,https://yugipedia.com/wiki/Gacha_Gatling_Bluetooth_Dark_Dragon_Dymanaraja,2023-01-22 00:47:29,New
Gadget Soldier,Monster Card,,,True,True,Gadget Soldier (Rush Duel),https://yugipedia.com/wiki/Gadget_Soldier_(Rush_Duel),2022-09-20 11:22:47,Old
Gadget Soldier,Monster Card,,,False,False,Gadget Soldier (Rush Duel),https://yugipedia.com/wiki/Gadget_Soldier_(Rush_Duel),2022-09-20 11:22:47,New
Gagaga Outfielder,Monster Card,,,True,True,Gagaga Outfielder,https://yugipedia.com/wiki/Gagaga_Outfielder,2022-12-10 20:56:15,Old
Gagaga Outfielder,Monster Card,,,False,False,Gagaga Outfielder,https://yugipedia.com/wiki/Gagaga_Outfielder,2022-12-10 20:56:15,New
Gagagaguts,Trap Card,Normal Trap Card,"('Effect',)",True,True,Gagagaguts,https://yugipedia.com/wiki/Gagagaguts,2023-01-16 01:54:33,Old
Gagagaguts,Trap Card,Normal Trap Card,"('Effect',)",False,False,Gagagaguts,https://yugipedia.com/wiki/Gagagaguts,2023-01-16 01:54:33,New
Gaia The Fierce Knight,Monster Card,,,True,True,Gaia The Fierce Knight (Rush Duel),https://yugipedia.com/wiki/Gaia_The_Fierce_Knight_(Rush_Duel),2022-09-26 12:56:02,Old
Gaia The Fierce Knight,Monster Card,,,False,False,Gaia The Fierce Knight (Rush Duel),https://yugipedia.com/wiki/Gaia_The_Fierce_Knight_(Rush_Duel),2022-09-26 12:56:02,New
Gaia the Dragon Champion,Monster Card,,,True,True,Gaia the Dragon Champion (Rush Duel),https://yugipedia.com/wiki/Gaia_the_Dragon_Champion_(Rush_Duel),2022-10-05 20:17:36,Old
Gaia the Dragon Champion,Monster Card,,,False,False,Gaia the Dragon Champion (Rush Duel),https://yugipedia.com/wiki/Gaia_the_Dragon_Champion_(Rush_Duel),2022-10-05 20:17:36,New
Gajumaru the Shadow Flower Lion,Monster Card,,"('Effect',)",True,True,Gajumaru the Shadow Flower Lion,https://yugipedia.com/wiki/Gajumaru_the_Shadow_Flower_Lion,2022-09-21 05:43:11,Old
Gajumaru the Shadow Flower Lion,Monster Card,,"('Effect',)",False,False,Gajumaru the Shadow Flower Lion,https://yugipedia.com/wiki/Gajumaru_the_Shadow_Flower_Lion,2022-09-21 05:43:11,New
Galactiara Eve,Monster Card,,"('Effect',)",True,True,Galactiara Eve,https://yugipedia.com/wiki/Galactiara_Eve,2023-01-03 23:15:55,Old
Galactiara Eve,Monster Card,,"('Effect',)",False,False,Galactiara Eve,https://yugipedia.com/wiki/Galactiara_Eve,2023-01-03 23:15:55,New
Galactica Amnesia,Monster Card,,"('Effect',)",True,True,Galactica Amnesia,https://yugipedia.com/wiki/Galactica_Amnesia,2022-09-20 11:09:35,Old
Galactica Amnesia,Monster Card,,"('Effect',)",False,False,Galactica Amnesia,https://yugipedia.com/wiki/Galactica_Amnesia,2022-09-20 11:09:35,New
Galactica Deja Vu,Monster Card,,,True,True,Galactica Deja Vu,https://yugipedia.com/wiki/Galactica_Deja_Vu,2023-02-15 16:39:28,Old
Galactica Deja Vu,Monster Card,,,False,False,Galactica Deja Vu,https://yugipedia.com/wiki/Galactica_Deja_Vu,2023-02-15 16:39:28,New
Galactica Extravagant,Spell Card,Normal Spell Card,,True,True,Galactica Extravagant,https://yugipedia.com/wiki/Galactica_Extravagant,2023-01-29 22:39:21,Old
Galactica Extravagant,Spell Card,Normal Spell Card,,False,False,Galactica Extravagant,https://yugipedia.com/wiki/Galactica_Extravagant,2023-01-29 22:39:21,New
Galactica Force,Spell Card,Normal Spell Card,"('Effect',)",True,True,Galactica Force,https://yugipedia.com/wiki/Galactica_Force,2022-09-20 11:06:00,Old
Galactica Force,Spell Card,Normal Spell Card,"('Effect',)",False,False,Galactica Force,https://yugipedia.com/wiki/Galactica_Force,2022-09-20 11:06:00,New
Galactica Jamais Vu,Monster Card,,"('Effect',)",True,True,Galactica Jamais Vu,https://yugipedia.com/wiki/Galactica_Jamais_Vu,2023-02-15 16:39:18,Old
Galactica Jamais Vu,Monster Card,,"('Effect',)",False,False,Galactica Jamais Vu,https://yugipedia.com/wiki/Galactica_Jamais_Vu,2023-02-15 16:39:18,New
Galactica Lattice,Trap Card,Normal Trap Card,"('Effect',)",True,True,Galactica Lattice,https://yugipedia.com/wiki/Galactica_Lattice,2022-12-21 09:17:32,Old
Galactica Lattice,Trap Card,Normal Trap Card,"('Effect',)",False,False,Galactica Lattice,https://yugipedia.com/wiki/Galactica_Lattice,2022-12-21 09:17:32,New
Galactica Mining,Spell Card,Normal Spell Card,,True,True,Galactica Mining,https://yugipedia.com/wiki/Galactica_Mining,2023-02-06 01:43:56,Old
Galactica Mining,Spell Card,Normal Spell Card,,False,False,Galactica Mining,https://yugipedia.com/wiki/Galactica_Mining,2023-02-06 01:43:56,New
Galactica Oblivion,Monster Card,,,True,True,Galactica Oblivion,https://yugipedia.com/wiki/Galactica_Oblivion,2023-01-28 22:29:47,Old
Galactica Oblivion,Monster Card,,,False,False,Galactica Oblivion,https://yugipedia.com/wiki/Galactica_Oblivion,2023-01-28 22:29:47,New
Galactica Reminiscence,Monster Card,,"('Effect',)",True,True,Galactica Reminiscence,https://yugipedia.com/wiki/Galactica_Reminiscence,2022-12-02 08:26:48,Old
Galactica Reminiscence,Monster Card,,"('Effect',)",False,False,Galactica Reminiscence,https://yugipedia.com/wiki/Galactica_Reminiscence,2022-12-02 08:26:48,New
Galactica Repulsion,Spell Card,Normal Spell Card,"('Effect',)",True,True,Galactica Repulsion,https://yugipedia.com/wiki/Galactica_Repulsion,2022-12-21 09:16:48,Old
Galactica Repulsion,Spell Card,Normal Spell Card,"('Effect',)",False,False,Galactica Repulsion,https://yugipedia.com/wiki/Galactica_Repulsion,2022-12-21 09:16:48,New
Galactica Rise,Spell Card,Normal Spell Card,,True,True,Galactica Rise,https://yugipedia.com/wiki/Galactica_Rise,2022-09-10 23:10:14,Old
Galactica Rise,Spell Card,Normal Spell Card,,False,False,Galactica Rise,https://yugipedia.com/wiki/Galactica_Rise,2022-09-10 23:10:14,New
