Set,Name,Rarity,Print,Region,Release,Set type,Cover card,Modification date,Version
Starter Deck: Yugi,Card Destruction,"('Super Rare',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Card Destruction,"('Super Rare',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Yugi,Trap Master,"('Common',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Trap Master,"('Common',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Yugi,Dragon Capture Jar,"('Common',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Dragon Capture Jar,"('Common',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Yugi,Yami,"('Common',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Yugi,Yami,"('Common',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Man-Eater Bug,"('Common',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Man-Eater Bug,"('Common',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Yugi,Reverse Trap,"('Common',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Reverse Trap,"('Common',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Yugi,Remove Trap,"('Common',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Remove Trap,"('Common',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Yugi,Castle Walls,"('Common',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Castle Walls,"('Common',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Yugi,Ultimate Offering,"('Common',)",,FR,2003-03-26,Starter Deck,"('Dark Magician',)",2023-01-14 15:45:37,New
Starter Deck: Yugi,Ultimate Offering,"('Common',)",,FR,2002-03-29,Starter Deck,"('Dark Magician',)",2022-06-26 09:12:29,Old
Starter Deck: Joey,Red-Eyes Black Dragon,"('Ultra Rare',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Red-Eyes Black Dragon,"('Ultra Rare',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Swordsman of Landstar,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Swordsman of Landstar,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Baby Dragon,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Baby Dragon,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Spirit of the Harp,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Spirit of the Harp,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Island Turtle,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Island Turtle,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Flame Manipulator,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Flame Manipulator,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Masaki the Legendary Swordsman,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Masaki the Legendary Swordsman,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,7 Colored Fish,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,7 Colored Fish,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Armored Lizard,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Armored Lizard,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Darkfire Soldier #1,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Darkfire Soldier #1,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Sky Scout,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Sky Scout,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Gearfried the Iron Knight,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Gearfried the Iron Knight,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Karate Man,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Karate Man,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Milus Radiant,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Milus Radiant,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Time Wizard,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Time Wizard,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Maha Vailo,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Maha Vailo,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Magician of Faith,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Magician of Faith,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Big Eye,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Big Eye,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Sangan,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Sangan,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Princess of Tsurugi,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Princess of Tsurugi,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,White Magical Hat,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,White Magical Hat,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Penguin Soldier,"('Super Rare',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Penguin Soldier,"('Super Rare',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Thousand Dragon,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Thousand Dragon,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Flame Swordsman,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Flame Swordsman,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Malevolent Nuzzler,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Malevolent Nuzzler,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Dark Hole,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Dark Hole,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Dian Keto the Cure Master,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Dian Keto the Cure Master,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Fissure,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Fissure,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,De-Spell,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,De-Spell,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Change of Heart,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Change of Heart,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Block Attack,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Block Attack,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Giant Trunade,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Giant Trunade,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,The Reliable Guardian,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,The Reliable Guardian,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Remove Trap,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Remove Trap,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Monster Reborn,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Monster Reborn,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Polymerization,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Polymerization,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Mountain,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Mountain,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Dragon Treasure,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Dragon Treasure,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Eternal Rest,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Eternal Rest,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Shield & Sword,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Shield & Sword,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Scapegoat,"('Super Rare',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Scapegoat,"('Super Rare',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Just Desserts,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Just Desserts,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Trap Hole,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Trap Hole,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Reinforcements,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Reinforcements,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Castle Walls,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Castle Walls,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Waboku,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Waboku,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Ultimate Offering,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Ultimate Offering,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Seven Tools of the Bandit,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Seven Tools of the Bandit,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Fake Trap,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Joey,Fake Trap,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Reverse Trap,"('Common',)",,PT,,Starter Deck,"('Red-Eyes Black Dragon',)",2022-05-07 12:47:54,Old
Starter Deck: Joey,Reverse Trap,"('Common',)",,PT,2004-01-01,Starter Deck,"('Red-Eyes Black Dragon',)",2023-01-14 16:46:40,New
Starter Deck: Kaiba,Blue-Eyes White Dragon,"('Ultra Rare',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Blue-Eyes White Dragon,"('Ultra Rare',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Hitotsu-Me Giant,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Hitotsu-Me Giant,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Ryu-Kishin,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Ryu-Kishin,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,The Wicked Worm Beast,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,The Wicked Worm Beast,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Battle Ox,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Battle Ox,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Koumori Dragon,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Koumori Dragon,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Judge Man,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Judge Man,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Rogue Doll,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Rogue Doll,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Kojikocy,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Kojikocy,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Uraby,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Uraby,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Gyakutenno Megami,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Gyakutenno Megami,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Mystic Horseman,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Mystic Horseman,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Terra the Terrible,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Terra the Terrible,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Dark Titan of Terror,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Dark Titan of Terror,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Dark Assailant,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Dark Assailant,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Master & Expert,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Master & Expert,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Unknown Warrior of Fiend,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Unknown Warrior of Fiend,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Mystic Clown,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Mystic Clown,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Ogre of the Black Shadow,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Ogre of the Black Shadow,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Dark Energy,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Dark Energy,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Invigoration,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Invigoration,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Dark Hole,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Dark Hole,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Ookazi,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Ookazi,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Ryu-Kishin Powered,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Ryu-Kishin Powered,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Swordstalker,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,Swordstalker,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,La Jinn the Mystical Genie of the Lamp,"('Common',)",,PT,2002-03-01,Starter Deck,"('Blue-Eyes White Dragon',)",2022-06-26 09:10:57,Old
Starter Deck: Kaiba,La Jinn the Mystical Genie of the Lamp,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
Starter Deck: Kaiba,Rude Kaiser,"('Common',)",,PT,2004-06-01,Starter Deck,"('Blue-Eyes White Dragon',)",2023-01-14 15:46:53,New
