Set,Name,Rarity,Print,Cover card,Modification date,Version
Deck Mod Pack: Requiem of Destruction!!,Ichthyosteguard,"('Rare',)",,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",2022-11-06 08:27:08,Old
Deck Mod Pack: Requiem of Destruction!!,Ichtyosterguard,"('Rare',)",,"('Blue-Tooth Burst Dragon', 'Chemicalize Salamander', 'Voidvelgr Requiem')",2022-11-06 08:27:08,New
Deck Mod Pack: Double Star of the Assault!!,Gilford the Lightning,"('Secret Rare', 'Rush Rare')",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Gilford the Lightning,"('Secret Rare', 'Rush Rare')",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Chromatographicus,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Chromatographicus,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Ray Dragon,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Ray Dragon,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,The☆Dragias,"('Ultra Rare', 'Rush Rare')",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,The☆Dragias,"('Ultra Rare', 'Rush Rare')",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Silver-Eyes Star Cat,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Silver-Eyes Star Cat,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Golden-Eyes Star Cat,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Golden-Eyes Star Cat,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Voidvelgr Kataphraktos,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Voidvelgr Kataphraktos,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Double-Doom Dragon,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Double-Doom Dragon,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Cat Claw Girl,"('Super Rare',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Cat Claw Girl,"('Super Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Astrobio Drake,"('Super Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Astrobio Drake,"('Super Rare',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Engine Reviver,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Gilford the Rising,"('Ultra Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Gilford the Rising,"('Ultra Rare',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Transamuroad Rainac,"('Ultra Rare', 'Rush Rare')",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Double Ray Dragons,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Double Ray Dragons,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,The☆Dragiastar,"('Ultra Rare', 'Rush Rare')",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,The☆Dragiastar,"('Ultra Rare', 'Rush Rare')",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Star Cat Straynya,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Star Cat Straynya,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Star Cat Destronya,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Star Cat Destronya,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Stemagic,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Cracking Claw,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Voidvelgr Phalanx,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Road Arms - Sword Breaker,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,The☆Copy,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,The☆Copy,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Back To The☆Fusion,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Vice Slasher,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Vice Slasher,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Skysavior Witnesses,"('Super Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Dragon Double-Doom,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Dragon Double-Doom,"('Common',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Ether Escape,"('Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Phantom Roar,"('Ultra Rare',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Multistrike Dragon Dragias,"('Orr',)",,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Multistrike Dragon Dragias,"('Orr',)",,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Soleil the Skysavior Angel,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Lua the Skysavior Angel,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Dunkes the Skysavior Knight,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Digrace the Skysavior Radiance,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Drukmoor the Skysavior Phantom,,,"('The☆Dragias', 'The☆Dragiastar', 'Transamuroad Rainac')",2022-12-31 03:15:38,New
Deck Mod Pack: Double Star of the Assault!!,Soleil the Skysavior Angel,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Lua the Skysavior Angel,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Digrace the Skysavior Radiance,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Dunkes the Skysavior Knight,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Mod Pack: Double Star of the Assault!!,Drukmoor the Skysavior Phantom,,,"('The☆Dragias', 'The☆Dragiastar')",2022-12-17 15:08:43,Old
Deck Build Pack: Amazing Defenders,Rescue-ACE Impulse,"('Super Rare',)",New,"('Rescue-ACE Turbulence', 'Ohime the Manifested Mikanko', 'Expurrely Happiness')",2022-12-30 06:25:56,New
Deck Build Pack: Amazing Defenders,Rescue-ACE Air Hoister,"('Common', 'Normal Parallel Rare')",New,"('Rescue-ACE Turbulence', 'Ohime the Manifested Mikanko', 'Expurrely Happiness')",2022-12-30 06:25:56,New
Deck Build Pack: Amazing Defenders,Rescue-ACE Intruder,"('Super Rare',)",New,"('Rescue-ACE Turbulence', 'Ohime the Manifested Mikanko', 'Expurrely Happiness')",2022-12-30 06:25:56,New
Deck Build Pack: Amazing Defenders,Rescue-ACE Hydrant,"('Super Rare',)",New,"('Rescue-ACE Turbulence', 'Ohime the Manifested Mikanko', 'Expurrely Happiness')",2022-12-30 06:25:56,New
Deck Build Pack: Amazing Defenders,Rescue-ACE Fire Attacker,"('Common', 'Normal Parallel Rare')",New,"('Rescue-ACE Turbulence', 'Ohime the Manifested Mikanko', 'Expurrely Happiness')",2022-12-30 06:25:56,New
Deck Build Pack: Amazing Defenders,Rescue-ACE Fire Engine,"('Super Rare',)",New,"('Rescue-ACE Turbulence', 'Ohime the Manifested Mikanko', 'Expurrely Happiness')",2022-12-30 06:25:56,New
